/net1 X,/net1 Y,/net09 X,/net09 Y,/o1 X,/o1 Y
0,0,0,4.99999999145504,0,1.704906614307206e-08
1e-11,0,1e-11,4.99999999145504,1e-11,1.704906622610294e-08
3e-11,0,3e-11,4.99999999145504,3e-11,1.704906611895655e-08
6.999999999999999e-11,0,6.999999999999999e-11,4.999999991455039,6.999999999999999e-11,1.704906670470937e-08
1.5e-10,0,1.5e-10,4.999999991455039,1.5e-10,1.704906713623059e-08
2.5e-10,0,2.5e-10,4.999999991455041,2.5e-10,1.704906698560643e-08
3.5e-10,0,3.5e-10,4.999999991455041,3.5e-10,1.70490663813419e-08
4.5e-10,0,4.5e-10,4.999999991455041,4.5e-10,1.704906615748277e-08
5.5e-10,0,5.5e-10,4.99999999145504,5.5e-10,1.704906639673337e-08
6.499999999999999e-10,0,6.499999999999999e-10,4.99999999145504,6.499999999999999e-10,1.70490662694839e-08
7.499999999999999e-10,0,7.499999999999999e-10,4.99999999145504,7.499999999999999e-10,1.704906618339902e-08
8.499999999999999e-10,0,8.499999999999999e-10,4.99999999145504,8.499999999999999e-10,1.704906622118306e-08
9.25e-10,0,9.25e-10,4.99999999145504,9.25e-10,1.704906650806219e-08
1e-09,0,1e-09,4.99999999145504,1e-09,1.704906636205082e-08
1.000048387895121e-09,0.002419394756067303,1.000048387895121e-09,5.000382822442313,1.000048387895121e-09,8.080886015921748e-05
1.000082557713316e-09,0.00412788566580807,1.000082557713316e-09,5.000653009057998,1.000082557713316e-09,0.0001377753598054964
1.000150897349706e-09,0.007544867485289603,1.000150897349706e-09,5.001192782514471,1.000150897349706e-09,0.0002513738328386113
1.000287576622485e-09,0.01437883112425267,1.000287576622485e-09,5.002269766331141,1.000287576622485e-09,0.0004771415727548077
1.000560935168044e-09,0.02804675840217881,1.000560935168044e-09,5.004413409740755,1.000560935168044e-09,0.0009229352063163881
1.001107652259161e-09,0.05538261295803108,1.001107652259161e-09,5.008659812601588,1.001107652259161e-09,0.001791912953397603
1.002201086441395e-09,0.1100543220697356,1.002201086441395e-09,5.016993093331263,1.002201086441395e-09,0.003442647808095846
1.0040727945599e-09,0.2036397279949851,1.0040727945599e-09,5.030785697255307,1.0040727945599e-09,0.006015346915791907
1.006071263064064e-09,0.303563153203196,1.006071263064064e-09,5.044890354559415,1.006071263064064e-09,0.008436894146005408
1.008168746840201e-09,0.4084373420100435,1.008168746840201e-09,5.059051008112634,1.008168746840201e-09,0.01065134966570773
1.01038081623403e-09,0.5190408117015076,1.01038081623403e-09,5.073364662534691,1.01038081623403e-09,0.0126699674241472
1.012564317801328e-09,0.6282158900663947,1.012564317801328e-09,5.08731365156163,1.012564317801328e-09,0.01445782843876505
1.014220774832092e-09,0.7110387416046037,1.014220774832092e-09,5.098447336843901,1.014220774832092e-09,0.01582438256942197
1.015484136201296e-09,0.7742068100648075,1.015484136201296e-09,5.107059588478736,1.015484136201296e-09,0.01683221757732297
1.017032892655297e-09,0.8516446327648325,1.017032892655297e-09,5.11714563826013,1.017032892655297e-09,0.01790398309533018
1.018218537793658e-09,0.9109268896828857,1.018218537793658e-09,5.124329083805951,1.018218537793658e-09,0.01856926590762907
1.019708229529049e-09,0.9854114764524479,1.019708229529049e-09,5.132588436082396,1.019708229529049e-09,0.01920334452617425
1.022281787951604e-09,1.11408939758019,1.022281787951604e-09,5.144708324874284,1.022281787951604e-09,0.01978141446758713
1.026161811798378e-09,1.308090589918919,1.026161811798378e-09,5.157681355606479,1.026161811798378e-09,0.01951357596765563
1.029068647780756e-09,1.453432389037783,1.029068647780756e-09,5.163203744279852,1.029068647780756e-09,0.01849843926338254
1.031756707375036e-09,1.587835368751817,1.031756707375036e-09,5.165117965203352,1.031756707375036e-09,0.01700998324600412
1.034455238227291e-09,1.722761911364568,1.034455238227291e-09,5.163976341886124,1.034455238227291e-09,0.01504795504017237
1.037143049033803e-09,1.857152451690123,1.037143049033803e-09,5.159818985584142,1.037143049033803e-09,0.01268398821263955
1.039911562630251e-09,1.995578131512558,1.039911562630251e-09,5.152420304619887,1.039911562630251e-09,0.009874749820502888
1.042795710816537e-09,2.139785540826854,1.042795710816537e-09,5.141383978774999,1.042795710816537e-09,0.006595579776194981
1.045817670768245e-09,2.290883538412268,1.045817670768245e-09,5.126205657197572,1.045817670768245e-09,0.002823231279354557
1.049014952031482e-09,2.450747601574106,1.049014952031482e-09,5.106141375350266,1.049014952031482e-09,-0.001566211111836321
1.053349248555156e-09,2.667462427757799,1.053349248555156e-09,5.072351308108785,1.053349248555156e-09,-0.008169846211353134
1.055530207013329e-09,2.776510350666438,1.055530207013329e-09,5.052435598054745,1.055530207013329e-09,-0.01167892710201385
1.057656972790402e-09,2.882848639520085,1.057656972790402e-09,5.031100229015467,1.057656972790402e-09,-0.0152138643723566
1.061910504344548e-09,3.095525217227379,1.061910504344548e-09,4.982975113506818,1.061910504344548e-09,-0.02252969225029708
1.065297871536848e-09,3.26489357684239,1.065297871536848e-09,4.939360201556793,1.065297871536848e-09,-0.02858437258557713
1.06757930058246e-09,3.378965029122986,1.06757930058246e-09,4.906705159155997,1.06757930058246e-09,-0.03289735555037577
1.0699047117286e-09,3.495235586429984,1.0699047117286e-09,4.870309345740769,1.0699047117286e-09,-0.03755142735960561
1.072719807179907e-09,3.635990358995335,1.072719807179907e-09,4.820950792768098,1.072719807179907e-09,-0.04372455981960793
1.074968745290924e-09,3.748437264546213,1.074968745290924e-09,4.775379849081832,1.074968745290924e-09,-0.04944984094708987
1.076572577885026e-09,3.828628894251276,1.076572577885026e-09,4.738529313824597,1.076572577885026e-09,-0.05414361661736102
1.078184588097232e-09,3.909229404861615,1.078184588097232e-09,4.698472048797092,1.078184588097232e-09,-0.05920422673561779
1.079768958434938e-09,3.988447921746891,1.079768958434938e-09,4.656752468751104,1.079768958434938e-09,-0.06436622747970926
1.081380696431657e-09,4.06903482158286,1.081380696431657e-09,4.611998588350801,1.081380696431657e-09,-0.0697823719527853
1.084338506258058e-09,4.216925312902918,1.084338506258058e-09,4.521925166332351,1.084338506258058e-09,-0.08051916903070978
1.086431946944291e-09,4.321597347214555,1.086431946944291e-09,4.452216958873836,1.086431946944291e-09,-0.08875095424667161
1.090618828316757e-09,4.530941415837826,1.090618828316757e-09,4.308908545855202,1.090618828316757e-09,-0.1065658548004233
1.09436663400933e-09,4.718331700466489,1.09436663400933e-09,4.182815860156494,1.09436663400933e-09,-0.1240192641839797
1.095962295328135e-09,4.798114766406762,1.095962295328135e-09,4.12776595236446,1.095962295328135e-09,-0.1312169979330777
1.097485452713963e-09,4.874272635698123,1.097485452713963e-09,4.074010437650347,1.097485452713963e-09,-0.1377263976319182
1.098742726356981e-09,4.937136317849069,1.098742726356981e-09,4.028713555209309,1.098742726356981e-09,-0.1427681033558446
1.1e-09,5,1.1e-09,3.98257520926112,1.1e-09,-0.147469931024797
1.100608586664288e-09,5,1.100608586664288e-09,3.95681426660218,1.100608586664288e-09,-0.15038132358407
1.101116007496687e-09,5,1.101116007496687e-09,3.93533893343319,1.101116007496687e-09,-0.1527222617271708
1.101633265371173e-09,5,1.101633265371173e-09,3.913459273389631,1.101633265371173e-09,-0.1549945961997979
1.102667781120145e-09,5,1.102667781120145e-09,3.869748143886062,1.102667781120145e-09,-0.1591556750178008
1.104550017897013e-09,5,1.104550017897013e-09,3.790398572389791,1.104550017897013e-09,-0.1653975465798889
1.108314491450751e-09,5,1.108314491450751e-09,3.63246297665516,1.108314491450751e-09,-0.1728000469833438
1.114007596415697e-09,5,1.114007596415697e-09,3.395799963604403,1.114007596415697e-09,-0.1714905266152549
1.119019424487676e-09,5,1.119019424487676e-09,3.189976571030298,1.119019424487676e-09,-0.1582042123010292
1.124206972761218e-09,5,1.124206972761218e-09,2.979927479338691,1.124206972761218e-09,-0.1326873227465119
1.130644192996731e-09,5,1.130644192996731e-09,2.724984970400609,1.130644192996731e-09,-0.08430417896974432
1.134446571379408e-09,5,1.134446571379408e-09,2.578489656833479,1.134446571379408e-09,-0.04655060915886419
1.138336403586476e-09,5,1.138336403586476e-09,2.433042889058826,1.138336403586476e-09,-0.0005885716066746343
1.140246434257008e-09,5,1.140246434257008e-09,2.363553604268637,1.140246434257008e-09,0.02357604787123192
1.141822656173119e-09,5,1.141822656173119e-09,2.307270130709933,1.141822656173119e-09,0.04482978823000377
1.143462967809572e-09,5,1.143462967809572e-09,2.249773504215041,1.143462967809572e-09,0.0682479097157532
1.146743591082476e-09,5,1.146743591082476e-09,2.138193353174503,1.146743591082476e-09,0.1191725750112592
1.151045886287778e-09,5,1.151045886287778e-09,1.99877454187341,1.151045886287778e-09,0.1947817487247828
1.154537974598365e-09,5,1.154537974598365e-09,1.891100586706765,1.154537974598365e-09,0.2645147705861213
1.157479270354581e-09,5,1.157479270354581e-09,1.803761097473586,1.157479270354581e-09,0.3304435641459125
1.15998372951849e-09,5,1.15998372951849e-09,1.731265342876523,1.15998372951849e-09,0.3933837612457304
1.162108365976048e-09,5,1.162108365976048e-09,1.670877123517349,1.162108365976048e-09,0.4528188931193554
1.164230969126078e-09,5,1.164230969126078e-09,1.611929853516417,1.164230969126078e-09,0.5178135527514584
1.168476175426136e-09,5,1.168476175426136e-09,1.499858142916386,1.168476175426136e-09,0.6629088136903599
1.171916391486912e-09,5,1.171916391486912e-09,1.415188527003339,1.171916391486912e-09,0.7938107975218959
1.17544706495053e-09,5,1.17544706495053e-09,1.333907292363717,1.17544706495053e-09,0.9394293102208526
1.17977301241097e-09,5,1.17977301241097e-09,1.241670346114479,1.17977301241097e-09,1.131621096096481
1.184290166775571e-09,5,1.184290166775571e-09,1.153437971095701,1.184290166775571e-09,1.34618654071835
1.188958437465773e-09,5,1.188958437465773e-09,1.070219497056436,1.188958437465773e-09,1.580057845825885
1.193834436874589e-09,5,1.193834436874589e-09,0.9909736124068736,1.193834436874589e-09,1.834284878210638
1.198921257652873e-09,5,1.198921257652873e-09,0.9150780249980476,1.198921257652873e-09,2.106829553578469
1.204312468338333e-09,5,1.204312468338333e-09,0.8401985607737205,1.204312468338333e-09,2.399681396489136
