/net1 X,/net1 Y,/net03 X,/net03 Y,/o X,/o Y
0,0,0,4.999999990889179,0,1.704906616105221e-08
1e-11,0,1e-11,4.999999990889179,1e-11,1.704906625106237e-08
3e-11,0,3e-11,4.999999990889179,3e-11,1.704906610276409e-08
6.999999999999999e-11,0,6.999999999999999e-11,4.999999990889179,6.999999999999999e-11,1.704906649233132e-08
1.5e-10,0,1.5e-10,4.999999990889179,1.5e-10,1.704906700569635e-08
2.5e-10,0,2.5e-10,4.999999990889179,2.5e-10,1.704906650831965e-08
3.5e-10,0,3.5e-10,4.999999990889179,3.5e-10,1.704906619289463e-08
4.5e-10,0,4.5e-10,4.999999990889179,4.5e-10,1.704906621845236e-08
5.5e-10,0,5.5e-10,4.999999990889179,5.5e-10,1.704906641320657e-08
6.499999999999999e-10,0,6.499999999999999e-10,4.999999990889179,6.499999999999999e-10,1.704906641063976e-08
7.499999999999999e-10,0,7.499999999999999e-10,4.999999990889179,7.499999999999999e-10,1.704906656122909e-08
8.499999999999999e-10,0,8.499999999999999e-10,4.999999990889179,8.499999999999999e-10,1.704906630511294e-08
9.25e-10,0,9.25e-10,4.999999990889179,9.25e-10,1.704906655041308e-08
1e-09,0,1e-09,4.999999990889179,1e-09,1.704906649890028e-08
1.000048387895121e-09,0.002419394756067303,1.000048387895121e-09,5.000462180673253,1.000048387895121e-09,9.755684886020068e-05
1.000082557713316e-09,0.00412788566580807,1.000082557713316e-09,5.000788345173329,1.000082557713316e-09,0.0001663263294043675
1.000150897349706e-09,0.007544867485289603,1.000150897349706e-09,5.001439813703654,1.000150897349706e-09,0.0003034334897545702
1.000287576622485e-09,0.01437883112425267,1.000287576622485e-09,5.002739065075788,1.000287576622485e-09,0.0005758012740397687
1.000560935168044e-09,0.02804675840217881,1.000560935168044e-09,5.005322725138365,1.000560935168044e-09,0.001113120460943937
1.001107652259161e-09,0.05538261295803108,1.001107652259161e-09,5.010431347428561,1.001107652259161e-09,0.002158583891121117
1.002201086441395e-09,0.1100543220697356,1.002201086441395e-09,5.020420212804959,1.002201086441395e-09,0.00413719173599967
1.003918406707333e-09,0.1959203353666497,1.003918406707333e-09,5.035521819643708,1.003918406707333e-09,0.006961193398968155
1.005749724225715e-09,0.287486211285746,1.005749724225715e-09,5.050880527260763,1.005749724225715e-09,0.009619980630674126
1.007681254718026e-09,0.3840627359012971,1.007681254718026e-09,5.066302299513408,1.007681254718026e-09,0.01206603869799653
1.00972595129178e-09,0.4862975645890062,1.00972595129178e-09,5.08182561473717,1.00972595129178e-09,0.01429632758371889
1.011860095071704e-09,0.5930047535852131,1.011860095071704e-09,5.097258684771738,1.011860095071704e-09,0.01628191278498473
1.013994289252587e-09,0.6997144626293423,1.013994289252587e-09,5.112363099421598,1.013994289252587e-09,0.0180368288198194
1.015663591773959e-09,0.7831795886979667,1.015663591773959e-09,5.124750444304217,1.015663591773959e-09,0.01942315250163162
1.016905180297392e-09,0.8452590148696019,1.016905180297392e-09,5.134168497330504,1.016905180297392e-09,0.02043758544871644
1.018055574963493e-09,0.9027787481746643,1.018055574963493e-09,5.142618378635794,1.018055574963493e-09,0.02127636297423002
1.019148044335409e-09,0.9574022167704362,1.019148044335409e-09,5.150203154159357,1.019148044335409e-09,0.02194641415993438
1.020505605719267e-09,1.025280285963359,1.020505605719267e-09,5.158913327763558,1.020505605719267e-09,0.02259108875646495
1.022595058041069e-09,1.129752902053441,1.022595058041069e-09,5.17064516945333,1.022595058041069e-09,0.02317646941244779
1.026773962684672e-09,1.338698134233606,1.026773962684672e-09,5.187800576572438,1.026773962684672e-09,0.02298358972327648
1.029740722414128e-09,1.487036120706374,1.029740722414128e-09,5.194871118931749,1.029740722414128e-09,0.02184663778374212
1.032354715936019e-09,1.617735796800928,1.032354715936019e-09,5.197610957673422,1.032354715936019e-09,0.0202387032456163
1.035000222871067e-09,1.750011143553345,1.035000222871067e-09,5.197093469454037,1.035000222871067e-09,0.01810576610796953
1.037623929900702e-09,1.881196495035099,1.037623929900702e-09,5.193355878502837,1.037623929900702e-09,0.01555046644645523
1.040328371882204e-09,2.016418594110209,1.040328371882204e-09,5.186190747194821,1.040328371882204e-09,0.01251669150621427
1.04315608837697e-09,2.157804418848486,1.04315608837697e-09,5.175150365328063,1.04315608837697e-09,0.008967194803097942
1.046126268977896e-09,2.306313448894779,1.046126268977896e-09,5.159687699312329,1.046126268977896e-09,0.004877916037711105
1.049277726096212e-09,2.463886304810588,1.049277726096212e-09,5.138973907527181,1.049277726096212e-09,0.0001865796211189846
1.051568468678508e-09,2.578423433925416,1.051568468678508e-09,5.121135770686571,1.051568468678508e-09,-0.003596758048845109
1.053472675467428e-09,2.673633773371412,1.053472675467428e-09,5.104509504974148,1.053472675467428e-09,-0.006868456653221455
1.055226270485289e-09,2.761313524264441,1.055226270485289e-09,5.087739872765828,1.055226270485289e-09,-0.009970565051663575
1.058435132056635e-09,2.921756602831737,1.058435132056635e-09,5.05335504266222,1.058435132056635e-09,-0.01585975651117676
1.064136682549439e-09,3.206834127471967,1.064136682549439e-09,4.98037305976336,1.064136682549439e-09,-0.02692572939924518
1.068992915905871e-09,3.449645795293569,1.068992915905871e-09,4.905494159840975,1.068992915905871e-09,-0.03701801943355522
1.070716424153251e-09,3.535821207662561,1.070716424153251e-09,4.875099824008863,1.070716424153251e-09,-0.04094325042963502
1.072583472051976e-09,3.629173602598816,1.072583472051976e-09,4.83910142587927,1.072583472051976e-09,-0.04554572013332134
1.074550907125644e-09,3.72754535628222,1.074550907125644e-09,4.796133283333785,1.074550907125644e-09,-0.05108590717132416
1.076000442291521e-09,3.800022114576066,1.076000442291521e-09,4.759987138544532,1.076000442291521e-09,-0.0558393195543818
1.077319644083424e-09,3.86598220417122,1.077319644083424e-09,4.724072632665582,1.077319644083424e-09,-0.06056850339248478
1.078949888928804e-09,3.947494446440197,1.078949888928804e-09,4.676686085032707,1.078949888928804e-09,-0.06670779547992994
1.080326756323297e-09,4.016337816164842,1.080326756323297e-09,4.634371626190698,1.080326756323297e-09,-0.07207270525059503
1.082165612599804e-09,4.108280629990204,1.082165612599804e-09,4.574220057303052,1.082165612599804e-09,-0.07955794476111845
1.084678887455969e-09,4.233944372798429,1.084678887455969e-09,4.483305245170568,1.084678887455969e-09,-0.09079292803628061
1.08650314323395e-09,4.325157161697493,1.08650314323395e-09,4.412451425677894,1.08650314323395e-09,-0.09958302253435741
1.089069319494799e-09,4.453465974739965,1.089069319494799e-09,4.310601819679876,1.089069319494799e-09,-0.1133628816319547
1.091030027012518e-09,4.551501350625872,1.091030027012518e-09,4.232726616672081,1.091030027012518e-09,-0.1252301442398183
1.092321137706489e-09,4.616056885324459,1.092321137706489e-09,4.18062610484035,1.092321137706489e-09,-0.1331779470570781
1.093560899161373e-09,4.678044958068659,1.093560899161373e-09,4.129581650167443,1.093560899161373e-09,-0.1406418898623834
1.094947872563095e-09,4.74739362815474,1.094947872563095e-09,4.071157193718584,1.094947872563095e-09,-0.1486503715476841
1.096721757621102e-09,4.83608788105508,1.096721757621102e-09,3.994338541446583,1.096721757621102e-09,-0.1582229250997665
1.098360878810551e-09,4.918043940527536,1.098360878810551e-09,3.921251737700985,1.098360878810551e-09,-0.1663113739435793
1.1e-09,5,1.1e-09,3.846150360090481,1.1e-09,-0.17360175722715
1.100666634724728e-09,5,1.100666634724728e-09,3.810545114504347,1.100666634724728e-09,-0.1773843181159909
1.101232054615622e-09,5,1.101232054615622e-09,3.780328621224159,1.101232054615622e-09,-0.1804515797304076
1.101825346888652e-09,5,1.101825346888652e-09,3.748619883097743,1.101825346888652e-09,-0.183473021767727
1.102963221622063e-09,5,1.102963221622063e-09,3.687817615543244,1.102963221622063e-09,-0.1886420496378564
1.104840502976561e-09,5,1.104840502976561e-09,3.587571071920761,1.104840502976561e-09,-0.1953465621161833
1.108595065685555e-09,5,1.108595065685555e-09,3.387494569438575,1.108595065685555e-09,-0.2020020415578623
1.114796686344198e-09,5,1.114796686344198e-09,3.05914035748535,1.114796686344198e-09,-0.1936877831768594
1.120228041989278e-09,5,1.120228041989278e-09,2.775305408003916,1.120228041989278e-09,-0.1667581562262278
1.124643096581483e-09,5,1.124643096581483e-09,2.549193725418501,1.124643096581483e-09,-0.1308846253266483
1.129253510476102e-09,5,1.129253510476102e-09,2.321399257689887,1.129253510476102e-09,-0.07890758388983184
1.13265861845237e-09,5,1.13265861845237e-09,2.161162656998107,1.13265861845237e-09,-0.02999029681731672
1.135409280624419e-09,5,1.135409280624419e-09,2.037609677882852,1.135409280624419e-09,0.01555402183406124
1.138275623939393e-09,5,1.138275623939393e-09,1.914810207108256,1.138275623939393e-09,0.06783703098151052
1.140555977493987e-09,5,1.140555977493987e-09,1.821453527956041,1.140555977493987e-09,0.1142089326781538
1.142235078977892e-09,5,1.142235078977892e-09,1.755109036326171,1.142235078977892e-09,0.1512661642437394
1.144622509196699e-09,5,1.144622509196699e-09,1.664119310315705,1.144622509196699e-09,0.2088238766259659
1.146688917489242e-09,5,1.146688917489242e-09,1.588211648680481,1.146688917489242e-09,0.2643061157343162
1.148363551716567e-09,5,1.148363551716567e-09,1.52830169272404,1.148363551716567e-09,0.3142957011458991
1.14984716653573e-09,5,1.14984716653573e-09,1.476349756151439,1.14984716653573e-09,0.3629375838705104
1.151550685508912e-09,5,1.151550685508912e-09,1.418303941351492,1.151550685508912e-09,0.4234711644778796
1.153810237722323e-09,5,1.153810237722323e-09,1.344449955369071,1.153810237722323e-09,0.5103492786764001
1.155870072640565e-09,5,1.155870072640565e-09,1.280372616070094,1.155870072640565e-09,0.5954182245968196
1.158376459840508e-09,5,1.158376459840508e-09,1.206517156540183,1.158376459840508e-09,0.7058455517603665
1.161590476169449e-09,5,1.161590476169449e-09,1.118152054326114,1.161590476169449e-09,0.8574498202397656
1.16509544308384e-09,5,1.16509544308384e-09,1.029419372085421,1.16509544308384e-09,1.034003041663567
1.16880973553138e-09,5,1.16880973553138e-09,0.943132734045371,1.16880973553138e-09,1.232081743874156
1.172894340582075e-09,5,1.172894340582075e-09,0.8556132686562681,1.172894340582075e-09,1.461279943576126
1.177738503646833e-09,5,1.177738503646833e-09,0.7612455181842439,1.177738503646833e-09,1.744776053859697
1.18230016688643e-09,5,1.18230016688643e-09,0.6827047231387253,1.18230016688643e-09,2.018306579210811
1.186570350542612e-09,5,1.186570350542612e-09,0.6177623874440832,1.186570350542612e-09,2.27619871582656
1.191203329618828e-09,5,1.191203329618828e-09,0.5555589809205983,1.191203329618828e-09,2.553069154999151
1.195887533695234e-09,5,1.195887533695234e-09,0.5004762197917854,1.195887533695234e-09,2.823108684422355
1.200290205171401e-09,5,1.200290205171401e-09,0.4559173969737888,1.200290205171401e-09,3.060012990611502
1.204439987567343e-09,5,1.204439987567343e-09,0.4202805793458952,1.204439987567343e-09,3.263371617917582
1.209136553461806e-09,5,1.209136553461806e-09,0.3857207299811726,1.209136553461806e-09,3.470274719703159
1.217677289959154e-09,5,1.217677289959154e-09,0.3326278150743961,1.217677289959154e-09,3.790139173059464
1.225511065020178e-09,5,1.225511065020178e-09,0.2909048193435389,1.225511065020178e-09,4.028467841707323
1.232888536603231e-09,5,1.232888536603231e-09,0.2557692011114061,1.232888536603231e-09,4.211908709798696
1.2409440162936e-09,5,1.2409440162936e-09,0.2211033327082751,1.2409440162936e-09,4.374074705615185
1.249482918388556e-09,5,1.249482918388556e-09,0.1881778325968443,1.249482918388556e-09,4.510286955150409
1.258348377587628e-09,5,1.258348377587628e-09,0.1579639997811963,1.258348377587628e-09,4.620589556946067
1.267713088968974e-09,5,1.267713088968974e-09,0.1302589186820254,1.267713088968974e-09,4.710192175044786
1.273987234341197e-09,5,1.273987234341197e-09,0.1140151228019073,1.273987234341197e-09,4.757628748369721
1.284305148048538e-09,5,1.284305148048538e-09,0.09099267005648122,1.284305148048538e-09,4.81930643405434
1.291565168320306e-09,5,1.291565168320306e-09,0.07732738894830146,1.291565168320306e-09,4.852806619973332
1.303823828857053e-09,5,1.303823828857053e-09,0.05830370520330675,1.303823828857053e-09,4.895976851970373
1.312504457738433e-09,5,1.312504457738433e-09,0.04753082238182976,1.312504457738433e-09,4.918504453224958
1.327492546719474e-09,5,1.327492546719474e-09,0.03306709250516036,1.327492546719474e-09,4.946716345532306
1.338464020094139e-09,5,1.338464020094139e-09,0.02521608589312241,1.338464020094139e-09,4.960905212139103
1.348659212209499e-09,5,1.348659212209499e-09,0.01955768044645854,1.348659212209499e-09,4.970576921378244
1.360596221502072e-09,5,1.360596221502072e-09,0.01447123281157887,1.360596221502072e-09,4.978879123867744
1.373961583845574e-09,5,1.373961583845574e-09,0.01027095743921541,1.373961583845574e-09,4.985443758156286
1.389003009696785e-09,5,1.389003009696785e-09,0.006928381218102147,1.389003009696785e-09,4.99045886628137
1.406604982783034e-09,5,1.406604982783034e-09,0.004313333549691763,1.406604982783034e-09,4.994232663186195
1.427675529353136e-09,5,1.427675529353136e-09,0.002382541638468472,1.427675529353136e-09,4.996915000695865
1.453561504213723e-09,5,1.453561504213723e-09,0.001077558670249449,1.453561504213723e-09,4.99866008236967
1.48664205659055e-09,5,1.48664205659055e-09,0.0003074660609719127,1.48664205659055e-09,4.999649040553516
1.531295487429106e-09,5,1.531295487429106e-09,-4.344498009120927e-05,1.531295487429106e-09,5.000076900204781
1.596675450161348e-09,5,1.596675450161348e-09,-0.0001148733947750484,1.596675450161348e-09,5.000148069677613
1.696675450161348e-09,5,1.696675450161348e-09,-5.883039264223443e-05,1.696675450161348e-09,5.000069956962747
1.796675450161348e-09,5,1.796675450161348e-09,-1.430608981530811e-05,1.796675450161348e-09,5.000015728336031
1.896675450161348e-09,5,1.896675450161348e-09,2.642377481490516e-07,1.896675450161348e-09,4.999999225931695
1.996675450161348e-09,5,1.996675450161348e-09,1.867387039426488e-06,1.996675450161348e-09,4.999997717703333
2.096675450161348e-09,5,2.096675450161348e-09,8.885861112038778e-07,2.096675450161348e-09,4.999998936505861
2.196675450161348e-09,5,2.196675450161348e-09,2.116937477657278e-07,2.196675450161348e-09,4.9999997399745
2.296675450161348e-09,5,2.296675450161348e-09,-3.07337022241797e-10,2.296675450161348e-09,4.999999991159466
2.396675450161348e-09,5,2.396675450161348e-09,-2.115004622378865e-08,2.396675450161348e-09,5.000000016191676
2.496675450161348e-09,5,2.496675450161348e-09,-5.219145810890434e-09,2.496675450161348e-09,4.99999999717645
