/net8 X,/net8 Y
0,1.357869581943643e-08
1e-11,1.357869195428712e-08
3e-11,1.357868848082833e-08
6.999999999999999e-11,1.357868731612586e-08
1.5e-10,1.357869137154192e-08
2.5e-10,1.357869602299989e-08
3.5e-10,1.357869640392381e-08
4.5e-10,1.357869630944687e-08
5.5e-10,1.357869645514592e-08
6.499999999999999e-10,1.35786957226497e-08
7.499999999999999e-10,1.357869558498788e-08
8.499999999999999e-10,1.357869526585497e-08
9.25e-10,1.357869544081408e-08
1e-09,1.35786957865138e-08
1.000795926167136e-09,-0.001594018620441345
1.001427212600281e-09,-0.002850771329738703
1.002689785466573e-09,-0.005334349814958936
1.004348009530884e-09,-0.008533617254453892
1.007664457659506e-09,-0.01472720479254889
1.012870017960437e-09,-0.02394429549305512
1.014538094286958e-09,-0.02677347382625041
1.016182550120146e-09,-0.02950808417584834
1.01786251552895e-09,-0.03224911849447921
1.019213414851548e-09,-0.0344163940657026
1.020664291908457e-09,-0.03670920370831299
1.022754639701043e-09,-0.0399526225951001
1.025439570017533e-09,-0.04402178550057773
1.028485607123471e-09,-0.04851747006929142
1.031745655020456e-09,-0.05320143282380891
1.035173476939881e-09,-0.05800195875978282
1.03879432254608e-09,-0.06295578070106611
1.042669989889111e-09,-0.06815193828349532
1.046897010589254e-09,-0.07372956798466172
1.051650031234456e-09,-0.07994225641567007
1.057371843545366e-09,-0.08743610005609954
1.059529635696732e-09,-0.09031888375956736
1.06113797763673e-09,-0.09275690980665195
1.06299744342214e-09,-0.09650487449762866
1.064315035810535e-09,-0.09951242768613668
1.065668969054748e-09,-0.1026455200311121
1.067018073158765e-09,-0.1057270514401042
1.068928492318938e-09,-0.1099318617456567
1.071417159478533e-09,-0.1149814823272613
1.074155510571497e-09,-0.1197718307585505
1.077002660702247e-09,-0.1236557597111974
1.079903628412678e-09,-0.1261792531900599
1.082768197820791e-09,-0.1269373273653872
1.085534541484622e-09,-0.1253287963488181
1.087590855475044e-09,-0.1216579916500733
1.089048944196946e-09,-0.1180114519688278
1.090795811729653e-09,-0.1128149989755782
1.092485655394548e-09,-0.1069884373470762
1.095300921999674e-09,-0.09559273486657993
1.097650460999837e-09,-0.08448065499938724
1.1e-09,-0.07205789297946892
1.100723784469163e-09,-0.06768916535223031
1.101369949169661e-09,-0.06369704955768034
1.102088251632824e-09,-0.05912496621704838
1.103524856559149e-09,-0.04954112719087707
1.106398066411799e-09,-0.02876451782818046
1.109361978196205e-09,-0.005354021356357895
1.112174213866992e-09,0.01845291145668916
1.115076959966568e-09,0.04439900999457472
1.118073188197812e-09,0.07240543938322511
1.121209865172203e-09,0.1028304118828042
1.124534461437745e-09,0.1360910607861426
1.128149091037526e-09,0.1732082545321215
1.132321365857079e-09,0.2170238265535834
1.137167044455519e-09,0.2689053350638091
1.142824465172548e-09,0.3304584732633854
1.149484850001229e-09,0.4038443330173483
1.157415368236109e-09,0.4920278876947468
1.167019158777933e-09,0.5994274931147576
1.178538295426499e-09,0.7284342456519375
1.187166369658832e-09,0.8241240016909587
1.19098766451085e-09,0.865487019977209
1.197502719864926e-09,0.9335530362136053
1.205508505033473e-09,1.013941869086302
1.214932026539018e-09,1.106232777025281
1.223896536558904e-09,1.192408273140478
1.229130805663461e-09,1.242046163381742
1.235197903364793e-09,1.298971519957656
1.241276713422002e-09,1.355368745483544
1.247954784589738e-09,1.416615267751081
1.255134939737944e-09,1.481666024471509
1.26124402545273e-09,1.536379127149092
1.266273905774378e-09,1.581288615803101
1.271458249994007e-09,1.627294973753985
1.281826938433265e-09,1.718052188132241
1.292341439066177e-09,1.808347700555662
1.301214488143364e-09,1.883146709391855
1.318960586297739e-09,2.028665657349833
1.33722640617743e-09,2.172405013946419
1.354532817934498e-09,2.302654440601885
1.368790742850403e-09,2.405618973019158
1.380963222408517e-09,2.490619128248964
