/net6 X,/net6 Y
0,5.431478131955876e-08
1e-11,5.43147782388845e-08
3e-11,5.431477474381662e-08
6.999999999999999e-11,5.431477339194254e-08
1.5e-10,5.431477537745827e-08
2.5e-10,5.431477899466748e-08
3.5e-10,5.431478028751196e-08
4.5e-10,5.431478066117476e-08
5.5e-10,5.431477998953246e-08
6.499999999999999e-10,5.431477999243257e-08
7.499999999999999e-10,5.431478086341907e-08
8.499999999999999e-10,5.431478078606728e-08
9.25e-10,5.431478099552675e-08
1e-09,5.431478130753641e-08
1.000207057938016e-09,-0.0003186283223186302
1.000353291347048e-09,-0.0005451230897172599
1.000645758165113e-09,-0.001003434265213963
1.000924319818289e-09,-0.001446674381098977
1.001481443124639e-09,-0.002351792877979989
1.002248183468619e-09,-0.003634251813406205
1.002974988408115e-09,-0.004884927397731326
1.003746417210729e-09,-0.006244757576401506
1.004578362618862e-09,-0.007743250042486878
1.005469387866367e-09,-0.009379211001571588
1.006432472644013e-09,-0.01117734427830735
1.007473481537138e-09,-0.01314912440993047
1.008597635077406e-09,-0.01530406204457042
1.009809263389814e-09,-0.01764901792649672
1.011119282469313e-09,-0.02020267801068556
1.012542606515186e-09,-0.02299084186079469
1.014093078770784e-09,-0.02603686066652442
1.015787354706067e-09,-0.02936868936783869
1.017645520135553e-09,-0.0330162988141892
1.019692400275697e-09,-0.03701529446666679
1.021900836453978e-09,-0.04129854898449946
1.024430415038755e-09,-0.04615611105302751
1.027285928727849e-09,-0.0515693103666114
1.030538203360493e-09,-0.05763669103662506
1.034293098350583e-09,-0.06450670394448935
1.038693727889477e-09,-0.07237184346105142
1.043956832020633e-09,-0.08151694105988835
1.050047102150136e-09,-0.09175336317071359
1.056679513005016e-09,-0.1024959571433304
1.06403738954795e-09,-0.1139460072183237
1.072810108443373e-09,-0.1270257705517384
1.074455670326515e-09,-0.1294605602923802
1.077746794092799e-09,-0.134745528981999
1.08098785187583e-09,-0.1411136842256687
1.083415637976542e-09,-0.1462266572399657
1.08464551497247e-09,-0.1487347330938519
1.085568232731465e-09,-0.1504755032130432
1.086462549661286e-09,-0.1519496963070189
1.087200709723992e-09,-0.1529840002020674
1.088141487379205e-09,-0.1540845157275341
1.088802562037394e-09,-0.1547571203948433
1.089427377820077e-09,-0.1553426000154498
1.090137135872612e-09,-0.1559619677583027
1.091068872780179e-09,-0.1567109810015429
1.092347648757475e-09,-0.1576242896285156
1.094271703490659e-09,-0.1587307631927083
1.09713585174533e-09,-0.1596944501714977
1.098567925872665e-09,-0.1598423752409692
1.1e-09,-0.1597436229570747
1.100304190749092e-09,-0.1596017039647914
1.100612675330672e-09,-0.1594464463886928
1.100990254496212e-09,-0.1592353948768658
1.101745412827293e-09,-0.1587373223499243
1.103255729489454e-09,-0.1574276943332519
1.106001734980888e-09,-0.1539501750541595
1.108544301635806e-09,-0.1494518447279724
1.111100304598187e-09,-0.1436836350504986
1.113734530824919e-09,-0.1364368768234471
1.116396303630428e-09,-0.1277777466646337
1.119171277694331e-09,-0.1173202584856367
1.122109921200826e-09,-0.1047434979575826
1.125250370852764e-09,-0.08965717271302011
1.128634239560747e-09,-0.07158233486061272
1.132303164003829e-09,-0.04996387232342844
1.136307566631847e-09,-0.02412977055368213
1.140712220699945e-09,0.006738353934872587
1.145511530681034e-09,0.04299121544149746
1.1503911090951e-09,0.08233606810603881
1.155380824446584e-09,0.1248452995967883
1.16050940293826e-09,0.1706260422107165
1.165910544994181e-09,0.2208124388226525
1.172007307642742e-09,0.2795217861827529
1.178917441208771e-09,0.3482557469304647
1.186757525283887e-09,0.4285170703288699
1.195676771785378e-09,0.5221176414194337
1.205853733294659e-09,0.6311192980658156
1.216427783064919e-09,0.7459993991799743
1.225073780459053e-09,0.8399064476752407
1.227695669650312e-09,0.8679835557980851
1.232939448032829e-09,0.9230931002074446
1.241363859425198e-09,1.009283509057112
1.244488013329813e-09,1.040846028725473
1.250736321139042e-09,1.10353716838932
1.253755899695688e-09,1.133647350555603
1.259795056808978e-09,1.193499893371849
1.263466178380234e-09,1.229641998461301
1.270808421522745e-09,1.301367304613123
1.275448579625853e-09,1.346308845513777
1.284728895832071e-09,1.435280728435812
1.290427476548929e-09,1.489304719099592
1.296421612505311e-09,1.545619736592058
1.301063712449125e-09,1.589010294753936
1.310347912336755e-09,1.675073630706218
1.322287795720101e-09,1.783486380859326
1.330904563738055e-09,1.85997688294663
1.348138099773964e-09,2.007904910292568
1.364487310255175e-09,2.141457593230555
1.380357379152057e-09,2.264611952674986
1.393585253100301e-09,2.362566543323221
1.404964875878342e-09,2.443658659070543
1.415564064448732e-09,2.51680785966767
1.425563904010552e-09,2.584036361442437
1.434817433787577e-09,2.645094397282694
1.443098949452627e-09,2.699114655948226
1.450519371292675e-09,2.746980219397596
1.457536507998188e-09,2.791391648756618
1.464837337580173e-09,2.836304969268186
1.473383198405809e-09,2.886933181244504
1.483602703036008e-09,2.944655669688963
1.492592654352216e-09,2.992952553513522
1.504910458153514e-09,3.055570228063836
1.515874200512469e-09,3.108042833137164
1.526030523425515e-09,3.154088493382975
1.536650084459678e-09,3.199787975282727
1.547553718703713e-09,3.244308738718098
1.558076427612542e-09,3.285168529128262
1.567767464450371e-09,3.321164995340643
1.572413186890354e-09,3.337912634740896
1.58170463177032e-09,3.370642419457664
1.584401942983457e-09,3.379909237591133
1.58979656540973e-09,3.398064486670938
1.597715700349865e-09,3.423808703173519
1.606355376338272e-09,3.451610906278775
1.615280676696483e-09,3.481303284915
1.622336592310975e-09,3.505896106910686
1.629047041558488e-09,3.530235808614869
1.635153698590555e-09,3.553104167023013
1.64122187487026e-09,3.576381239547079
1.647310007295906e-09,3.600154855679065
1.653585495202808e-09,3.62496302265473
1.660124868680784e-09,3.651003707679192
1.667021364020036e-09,3.678538163357605
1.674357196095895e-09,3.707771218716565
1.682221943431231e-09,3.738915262164036
1.690708145015709e-09,3.772163913440289
1.699911839757388e-09,3.807685769507974
1.70992633254465e-09,3.845593200856067
1.718858601055432e-09,3.878688305307195
1.730805204863043e-09,3.921825339701939
1.741508945062426e-09,3.95934767212641
1.752069529138621e-09,3.995310505802578
1.763478524231438e-09,4.032982679189513
1.775429215783873e-09,4.071145216380554
1.787789021547686e-09,4.109247558629305
1.800566557016206e-09,4.14722510478149
1.813654097819905e-09,4.184706964266342
1.826967415842961e-09,4.221470193626724
1.840536332909218e-09,4.257679688366169
1.854519278125836e-09,4.293877819655258
1.86927676291377e-09,4.331063132631829
1.885631491438047e-09,4.371066814374849
1.905515404994359e-09,4.417551994742104
1.93189574151093e-09,4.474750109578446
1.962967935835566e-09,4.535310758733329
1.995882042413259e-09,4.591982961648215
2.032223488508167e-09,4.646633135691452
2.074693969062433e-09,4.701382622724322
2.123871730235285e-09,4.754378218183861
2.178999480233083e-09,4.802799769217094
2.240075106358508e-09,4.845493360029013
2.307987365733984e-09,4.882327971221293
2.384161045450903e-09,4.913448691507289
2.470641352732897e-09,4.939112479595927
2.570336034717248e-09,4.959633852978603
2.670336034717248e-09,4.973400101796197
2.770336034717248e-09,4.982523005980118
2.870336034717248e-09,4.988537677879612
2.970336034717248e-09,4.992490720846018
3.070336034717248e-09,4.995083818388686
3.170336034717248e-09,4.996782821576454
3.270336034717248e-09,4.997895202889328
3.370336034717248e-09,4.998623180315396
3.470336034717248e-09,4.999099459096613
3.570336034717248e-09,4.999411010424094
3.670336034717248e-09,4.999614785698194
3.770336034717248e-09,4.999748059415813
3.870336034717248e-09,4.999835219898351
3.970336034717248e-09,4.999892221048055
4.070336034717248e-09,4.999929498025824
4.170336034717248e-09,4.99995387576804
4.270336034717248e-09,4.99996981779713
4.370336034717248e-09,4.999980243181007
4.470336034717248e-09,4.99998706090604
4.570336034717249e-09,4.999991519380329
4.670336034717249e-09,4.999994435011953
4.770336034717249e-09,4.999996341696248
4.870336034717249e-09,4.999997588576573
4.970336034717249e-09,4.99999840397648
5.070336034717249e-09,4.999998937208827
5.170336034717249e-09,4.999999285917119
