/net8 X,/net8 Y,/net10 X,/net10 Y,/net7 X,/net7 Y,/net9 X,/net9 Y,/net3 X,/net3 Y
1.265083365010143e-09,3.940579168471094e-16,1.265083365010143e-09,3.940579168471094e-16,1.265083365010143e-09,3.940579168471094e-16,1.265083365010143e-09,3.940579168471094e-16,1.265083365010143e-09,1.926533895464231
1.291305960027008e-09,2.144396552762956e-16,1.291305960027008e-09,2.144396552762956e-16,1.291305960027008e-09,2.144396552762956e-16,1.291305960027008e-09,2.144396552762956e-16,1.291305960027008e-09,2.264763792378822
1.317538770286977e-09,-4.194983755940573e-16,1.317538770286977e-09,-4.194983755940573e-16,1.317538770286977e-09,-4.194983755940573e-16,1.317538770286977e-09,-4.194983755940573e-16,1.317538770286977e-09,2.566603966171811
1.341139919500467e-09,3.982607043998697e-16,1.341139919500467e-09,3.982607043998697e-16,1.341139919500467e-09,3.982607043998697e-16,1.341139919500467e-09,3.982607043998697e-16,1.341139919500467e-09,2.810655563661447
1.353457858463764e-09,-4.291036706871861e-16,1.353457858463764e-09,-4.291036706871861e-16,1.353457858463764e-09,-4.291036706871861e-16,1.353457858463764e-09,-4.291036706871861e-16,1.353457858463764e-09,2.932407718997783
1.365416702892516e-09,-2.789417736538209e-16,1.365416702892516e-09,-2.789417736538209e-16,1.365416702892516e-09,-2.789417736538209e-16,1.365416702892516e-09,-2.789417736538209e-16,1.365416702892516e-09,3.044407057003672
1.379406723655561e-09,2.007064864463239e-16,1.379406723655561e-09,2.007064864463239e-16,1.379406723655561e-09,2.007064864463239e-16,1.379406723655561e-09,2.007064864463239e-16,1.379406723655561e-09,3.164381030588316
1.396455646718369e-09,3.401641089669429e-16,1.396455646718369e-09,3.401641089669429e-16,1.396455646718369e-09,3.401641089669429e-16,1.396455646718369e-09,3.401641089669429e-16,1.396455646718369e-09,3.29503548500479
1.42161294537977e-09,-3.470710004304161e-16,1.42161294537977e-09,-3.470710004304161e-16,1.42161294537977e-09,-3.470710004304161e-16,1.42161294537977e-09,-3.470710004304161e-16,1.42161294537977e-09,3.460631554831755
1.440937696195892e-09,1.784145628829121e-16,1.440937696195892e-09,1.784145628829121e-16,1.440937696195892e-09,1.784145628829121e-16,1.440937696195892e-09,1.784145628829121e-16,1.440937696195892e-09,3.569207665893039
1.450570002235229e-09,-1.060362967396341e-16,1.450570002235229e-09,-1.060362967396341e-16,1.450570002235229e-09,-1.060362967396341e-16,1.450570002235229e-09,-1.060362967396341e-16,1.450570002235229e-09,3.618385426426131
1.461174943017246e-09,4.856470929828681e-17,1.461174943017246e-09,4.856470929828681e-17,1.461174943017246e-09,4.856470929828681e-17,1.461174943017246e-09,4.856470929828681e-17,1.461174943017246e-09,3.668594764500322
1.468692340630242e-09,-4.330903306053162e-16,1.468692340630242e-09,-4.330903306053162e-16,1.468692340630242e-09,-4.330903306053162e-16,1.468692340630242e-09,-4.330903306053162e-16,1.468692340630242e-09,3.701645999940705
1.476082366513497e-09,3.916551732493177e-16,1.476082366513497e-09,3.916551732493177e-16,1.476082366513497e-09,3.916551732493177e-16,1.476082366513497e-09,3.916551732493177e-16,1.476082366513497e-09,3.734056118544308
1.488277838816974e-09,1.265566567405467e-16,1.488277838816974e-09,1.265566567405467e-16,1.488277838816974e-09,1.265566567405467e-16,1.488277838816974e-09,1.265566567405467e-16,1.488277838816974e-09,3.789890111913812
1.50347358715109e-09,-3.72959855536263e-16,1.50347358715109e-09,-3.72959855536263e-16,1.50347358715109e-09,-3.72959855536263e-16,1.50347358715109e-09,-3.72959855536263e-16,1.50347358715109e-09,3.8638103507027
1.51511112070301e-09,5.727487906356703e-18,1.51511112070301e-09,5.727487906356703e-18,1.51511112070301e-09,5.727487906356703e-18,1.51511112070301e-09,5.727487906356703e-18,1.51511112070301e-09,3.922563028695942
1.526202210988597e-09,9.297074549813911e-17,1.526202210988597e-09,9.297074549813911e-17,1.526202210988597e-09,9.297074549813911e-17,1.526202210988597e-09,9.297074549813911e-17,1.526202210988597e-09,3.978911111008109
1.537804947179443e-09,-1.016101853013749e-16,1.537804947179443e-09,-1.016101853013749e-16,1.537804947179443e-09,-1.016101853013749e-16,1.537804947179443e-09,-1.016101853013749e-16,1.537804947179443e-09,4.037048625238819
1.550209452090011e-09,2.552531525476419e-16,1.550209452090011e-09,2.552531525476419e-16,1.550209452090011e-09,2.552531525476419e-16,1.550209452090011e-09,2.552531525476419e-16,1.550209452090011e-09,4.097389594397274
1.564129281588755e-09,-4.255680797977744e-16,1.564129281588755e-09,-4.255680797977744e-16,1.564129281588755e-09,-4.255680797977744e-16,1.564129281588755e-09,-4.255680797977744e-16,1.564129281588755e-09,4.162223606933754
