/net6 X,/net6 Y
0,6.125552121542536e-08
1e-11,6.125551814203382e-08
3e-11,6.125551522138985e-08
6.999999999999999e-11,6.125551458861569e-08
1.5e-10,6.125551643815516e-08
2.5e-10,6.125551997396277e-08
3.5e-10,6.125552152707635e-08
4.5e-10,6.12555219990052e-08
5.5e-10,6.125552270677885e-08
6.499999999999999e-10,6.125552246075387e-08
7.499999999999999e-10,6.12555221225863e-08
8.499999999999999e-10,6.125552187469376e-08
9.25e-10,6.125552172311155e-08
1e-09,6.125552160371435e-08
1.000470068119671e-09,-0.0004243281259578065
1.000809093643625e-09,-0.0007331780388297494
1.001487144691531e-09,-0.001361368850996207
1.00220733960601e-09,-0.002044281187155115
1.003647729434968e-09,-0.00345620017377763
1.005712630088625e-09,-0.005577602969103431
1.007708871529481e-09,-0.007725877150825524
1.009839658004979e-09,-0.01011339780061397
1.012155290734933e-09,-0.01283498372264553
1.013400892801645e-09,-0.01441955092344983
1.014710231424752e-09,-0.01630243355303753
1.015770827473223e-09,-0.01803768502680219
1.016957189040194e-09,-0.02013348102710198
1.01810731499131e-09,-0.02222387108566891
1.019113813053755e-09,-0.02404937825799109
1.020270048597111e-09,-0.0261086531621048
1.021756585944582e-09,-0.02866332985142472
1.023612408548549e-09,-0.03166688871786039
1.025857863899623e-09,-0.03497715383289645
1.028481845681522e-09,-0.03833666445093277
1.031438708736775e-09,-0.04139674586008018
1.0347160602749e-09,-0.04381760710017888
1.038362173298755e-09,-0.04524055306672026
1.04249044921663e-09,-0.04517338363753671
1.047323564813519e-09,-0.04278259139639722
1.053501285168464e-09,-0.03608590242159285
1.05776680967294e-09,-0.02910031318580373
1.065529543752814e-09,-0.01151967817699346
1.070340015004396e-09,0.002395049941781858
1.075147431015517e-09,0.01851047070223133
1.080498853461265e-09,0.03893464383856716
1.083004972652818e-09,0.04938187356511413
1.084955095944087e-09,0.05789637799696313
1.086142222791265e-09,0.06324800153655612
1.08728943033049e-09,0.06854649341332485
1.088629499294626e-09,0.07489968919282938
1.089844750254146e-09,0.08081588843458694
1.091012995411286e-09,0.08664203355498781
1.09263772338686e-09,0.09496895481788936
1.095440088525724e-09,0.1099339168868415
1.1e-09,0.1358679133183625
1.100608792554755e-09,0.1403744856541937
1.101239011996529e-09,0.1450209031102096
1.102160087247687e-09,0.1517653761308481
1.104002237750002e-09,0.1650891059775938
1.107686538754632e-09,0.1911578410335699
1.112964542174204e-09,0.2274277612702735
1.118419231224217e-09,0.2639009793377856
1.123200016168661e-09,0.2952487585447672
1.128310376187073e-09,0.3283187419228663
1.134102063332841e-09,0.3654352111689614
1.140490554872976e-09,0.4060979265039081
1.147758262149785e-09,0.4521621360249872
1.156831166840353e-09,0.5095529970744558
1.168383379187986e-09,0.582625044769888
1.18145349910604e-09,0.6654107506457018
1.195300384825796e-09,0.753181971380118
1.202980383978184e-09,0.8016895783061521
1.208480073259468e-09,0.8361572271555152
1.213366988648166e-09,0.8664544239043727
1.223140819425561e-09,0.925854346006628
1.227447638846929e-09,0.95157608887196
1.236061277689665e-09,1.002475226520688
1.240244929138136e-09,1.027021956931835
1.248612232035078e-09,1.075868236416873
1.25310409871972e-09,1.101974880581038
1.262087832089002e-09,1.153959464985809
1.267484773203286e-09,1.18504662033609
1.273891219157084e-09,1.221811374201162
1.280171758017e-09,1.257708383731196
1.286750029286319e-09,1.295146512081894
1.292116159770028e-09,1.325548358940304
1.296453142202065e-09,1.350069437804138
1.305127107066138e-09,1.398830366316453
1.31573513456398e-09,1.457450787895032
1.324657895959027e-09,1.50605094526175
1.333529590519661e-09,1.553872828927634
1.342044560391776e-09,1.599288496221913
1.352007235152828e-09,1.651746297849994
1.363503611206396e-09,1.711259395831155
1.37616749371336e-09,1.775427825821832
1.390146472083847e-09,1.844441197598834
1.405914687843739e-09,1.919871941836718
1.424863755308953e-09,2.007027135876607
1.443940386431045e-09,2.090943511845918
1.462505824117636e-09,2.169233055516445
1.477785412260963e-09,2.231638320976395
1.489239853859946e-09,2.27748127161203
1.499642978701096e-09,2.318614708558636
1.511989749778023e-09,2.367052125852158
1.526664630600361e-09,2.424362104558349
1.542236239983941e-09,2.485156413657656
1.55779129130609e-09,2.546141117671902
1.572279470643955e-09,2.603116693950088
1.584815085652677e-09,2.651982732897156
1.595639065414991e-09,2.693351617060969
1.605695712262747e-09,2.730871113577477
1.616196882247989e-09,2.76901532614743
1.627986698808334e-09,2.810556366934473
1.640838924825824e-09,2.85430716759896
1.654305595403225e-09,2.898472710084542
1.668263762038666e-09,2.942499016311937
1.682670534247535e-09,2.986151709047046
1.697381075288435e-09,3.028953549361489
1.712134612123147e-09,3.070211067201777
1.726463474290443e-09,3.108835485489018
1.739508924566152e-09,3.142943231159664
1.746876200171945e-09,3.161836459063808
1.751550868225576e-09,3.17371071397197
1.760900204332839e-09,3.197314786499768
1.764492901500939e-09,3.206256711048603
1.771678295837139e-09,3.223934523351185
1.782018021107613e-09,3.249434283656856
1.789302046148258e-09,3.26797161915479
1.803870096229547e-09,3.307329865406285
1.811346641516094e-09,3.328822857553257
1.820587923165847e-09,3.356418852160408
1.828447839507665e-09,3.380613899367725
1.836897604650014e-09,3.407167503918562
1.845550838406442e-09,3.434755371458135
