/net6 X,/net6 Y
0,5.431478134816988e-08
1e-11,5.431477828543937e-08
3e-11,5.431477455106481e-08
6.999999999999999e-11,5.431477295319697e-08
1.5e-10,5.431477496544839e-08
2.5e-10,5.431477701315136e-08
3.5e-10,5.431477789806311e-08
4.5e-10,5.431477893205452e-08
5.5e-10,5.43147794152791e-08
6.499999999999999e-10,5.431477966160421e-08
7.499999999999999e-10,5.431478014563693e-08
8.499999999999999e-10,5.431478087386693e-08
9.25e-10,5.431478052924223e-08
1e-09,5.431477974571384e-08
1.000469790168817e-09,-4.314087211299071e-06
1.000808251090415e-09,-1.10164037536429e-05
1.001485172933612e-09,-3.791019987112334e-05
1.002180589969471e-09,-8.478379196302526e-05
1.003571424041189e-09,-0.0002347744784872215
1.005568960742951e-09,-0.000571078885427697
1.007479776743386e-09,-0.00101400736071965
1.009510488306945e-09,-0.001600532069006369
1.011710882902806e-09,-0.002354979822708364
1.014073352512268e-09,-0.003285501403299227
1.016045453137646e-09,-0.004146873174533223
1.017535838398179e-09,-0.00484364017579766
1.019057050716207e-09,-0.005591185159315852
1.020497450575014e-09,-0.006329806115927844
1.0224850045105e-09,-0.007392970920796038
1.025114771105757e-09,-0.008868731534842668
1.028135020884609e-09,-0.01064759824168521
1.031383472557946e-09,-0.01264605456358141
1.034804477684908e-09,-0.01483087071184504
1.03841440106795e-09,-0.01721096790410736
1.042271275724588e-09,-0.01982492395366273
1.046466411640966e-09,-0.02273897128258336
1.051160070931503e-09,-0.02607591256740652
1.056658182417307e-09,-0.03008067226177149
1.058993198310331e-09,-0.03182383982474885
1.060333098756099e-09,-0.03289555546603008
1.061370815688502e-09,-0.03389560415496871
1.062414963742431e-09,-0.03517052161570045
1.06340571866015e-09,-0.03656803840606255
1.064567849002126e-09,-0.03829510115645764
1.065562801698134e-09,-0.03978370135067234
1.066739353176155e-09,-0.04151747132079788
1.06835859091561e-09,-0.04381126005750447
1.070366577268955e-09,-0.04643926382986367
1.072593084774927e-09,-0.04898126685270589
1.074931962220473e-09,-0.05112375854887393
1.077351123645639e-09,-0.05265983415088799
1.079861963373627e-09,-0.05341336574630285
1.082492442689524e-09,-0.05317989540498705
1.085286479621221e-09,-0.05168527731049514
1.086586476887208e-09,-0.0505294747509232
1.087874099315617e-09,-0.04907732046096425
1.089272911593305e-09,-0.04713920803545132
1.090637732168064e-09,-0.04488044680307246
1.091947124126282e-09,-0.04237163993257469
1.093781280480403e-09,-0.03830479487428124
1.09726644559769e-09,-0.02888837788504484
1.1e-09,-0.02011589021724853
1.100652751814607e-09,-0.01795197737202662
1.101298066236736e-09,-0.0157466631207901
1.102031740659751e-09,-0.01313650149383757
1.103304039672232e-09,-0.008344597416091901
1.105848637697194e-09,0.002158557363924147
1.108263436351143e-09,0.01312660688024006
1.11054590637526e-09,0.02426393580836447
1.112901811836201e-09,0.03642382203466336
1.115316832773283e-09,0.04947740877836782
1.11783721971956e-09,0.06362880489660944
1.120632193572368e-09,0.07983651017950462
1.123806290155356e-09,0.09876454833617726
1.127427552371911e-09,0.120879539946359
1.131582631563615e-09,0.1467545209799213
1.136387176782495e-09,0.1771295548315983
1.142003192286832e-09,0.2130173948158045
1.148674751451998e-09,0.2559355234743995
1.155799488502956e-09,0.3019066798749532
1.162964946041287e-09,0.3481514031876322
1.170215299043142e-09,0.3948843343999893
1.177712515154904e-09,0.4431177876273246
1.18616169842223e-09,0.4973676360456784
1.195860085036402e-09,0.5595253318185174
1.207101176276598e-09,0.6314654286101307
1.220271690185323e-09,0.7156305538679266
1.231096648584453e-09,0.7845501673309666
1.238092169306526e-09,0.8287048448148505
1.243484848143295e-09,0.8623250028642833
1.248737286248531e-09,0.8945962166927766
1.253955999764469e-09,0.9261849720514468
1.259102126663116e-09,0.9569506745515205
1.263802099419798e-09,0.9848058610840678
1.273202044933163e-09,1.040050480372255
1.277800257301227e-09,1.066913462559598
1.286996682037356e-09,1.120374930452276
1.292064463441566e-09,1.14969523867807
1.298114611483222e-09,1.184572178438364
1.304033878244206e-09,1.21856252509253
1.310469110026842e-09,1.255367924634437
1.317041711177491e-09,1.292794877655033
1.322549512968862e-09,1.3240152891138
1.326990774782256e-09,1.349127666140748
1.335873298409045e-09,1.399073617574643
1.346528308104113e-09,1.457953949115659
1.355593954047599e-09,1.507326424288998
1.364480116012861e-09,1.555215539112704
1.37299976070241e-09,1.600643347193232
1.382996565494194e-09,1.653261463023832
1.394520086417397e-09,1.71288629716558
1.407210771320117e-09,1.777152091319915
1.421228291461692e-09,1.846305289386101
1.437055851287796e-09,1.921951891051764
1.456129162417744e-09,2.009576290749007
1.47539843142065e-09,2.094209124939038
1.494239837338434e-09,2.173519221784859
1.509299209183704e-09,2.234931221588853
1.520633232687942e-09,2.280247623354917
1.53106662856898e-09,2.321474220058378
1.543655627947391e-09,2.370840273931325
1.558581860325324e-09,2.429120062004289
1.574360219331248e-09,2.490732228737967
1.590025309735707e-09,2.552177715951954
1.604470462255947e-09,2.608967401655606
1.616825925051704e-09,2.657042819420571
1.627438630176005e-09,2.697501377581363
1.637391668365913e-09,2.734537177892647
1.65729774474573e-09,2.805744644364706
1.671987835616057e-09,2.855827119558025
1.68508316928589e-09,2.898743421454374
1.699579429421946e-09,2.94442166567193
1.714766785060267e-09,2.990310405967316
1.729670761967746e-09,3.033497708350571
1.744432439054355e-09,3.074605100552213
1.758800978295854e-09,3.113186116621684
1.771742165653474e-09,3.146915344293209
1.778699608796837e-09,3.164719996113639
1.783268109982174e-09,3.176308174856841
1.792405112352847e-09,3.199341545981512
1.79607220462919e-09,3.208449902273606
1.803406389181876e-09,3.226466223778755
1.814004026101112e-09,3.252669535875853
1.822083772384921e-09,3.273411065389713
1.832513597906596e-09,3.301621603005998
1.842072000659681e-09,3.32893926144352
1.850235374599996e-09,3.353262042646508
1.858539562140024e-09,3.378751604850229
1.86687075545921e-09,3.404889027647302
1.875641481319016e-09,3.432820743488035
1.884959618997635e-09,3.462767146790367
1.895022586549506e-09,3.495225360447777
1.903969791255765e-09,3.524059152290585
1.91607405873018e-09,3.562842442440325
1.926872138271995e-09,3.597106818216785
1.937581171149321e-09,3.630690029501134
1.949356181029154e-09,3.66708228614542
1.961982350163423e-09,3.705422319971919
1.975406612912167e-09,3.745361303916032
1.989738560456771e-09,3.787024236895126
2.004935196818487e-09,3.83007133167801
2.020901705519471e-09,3.874029528035739
2.037556698578612e-09,3.918489854940166
2.054811107682538e-09,3.963053030049394
2.072568005223326e-09,4.007336459573713
2.090723819371789e-09,4.050984374462478
2.10915805797175e-09,4.093651112518033
2.127734633743572e-09,4.135015429602091
2.146332676147593e-09,4.17485689922878
2.164906111965848e-09,4.21317785798109
2.183548356714398e-09,4.250313369515019
2.202539336374601e-09,4.286982004074858
2.222409537525323e-09,4.324316233105618
2.244176284430944e-09,4.364070617116112
2.270021813088901e-09,4.409362167276688
2.303795663644367e-09,4.464600520445898
2.346074822293902e-09,4.526994353733822
2.393535477303688e-09,4.588595749028288
2.447513004182864e-09,4.649041271605395
2.51146121475079e-09,4.709317230000355
2.585726465080145e-09,4.76648461287084
2.668893314887131e-09,4.817268534812199
2.761465439825572e-09,4.860889966775257
2.861465439825572e-09,4.896322225793425
2.961465439825572e-09,4.9225874141745
3.061465439825572e-09,4.942025034135645
3.161465439825572e-09,4.95640847082622
3.261465439825572e-09,4.96706022821255
3.361465439825572e-09,4.974959104066642
3.461465439825572e-09,4.980827044098979
3.561465439825572e-09,4.985195825813909
3.661465439825572e-09,4.988457029594532
3.761465439825572e-09,4.990899062971144
3.861465439825572e-09,4.992734449494115
3.961465439825572e-09,4.994119897530848
4.061465439825572e-09,4.995171048162781
4.161465439825572e-09,4.995973312294217
4.261465439825572e-09,4.996589836003809
4.361465439825572e-09,4.997067357392908
4.461465439825572e-09,4.997440514950236
4.561465439825572e-09,4.997735018288314
4.661465439825572e-09,4.997969982755205
4.761465439825572e-09,4.998159649268285
4.861465439825573e-09,4.99831465193995
4.961465439825573e-09,4.998442952944798
5.061465439825573e-09,4.998550532427669
5.161465439825573e-09,4.99864189801042
5.261465439825573e-09,4.998720461381828
5.361465439825573e-09,4.998788816908178
5.461465439825573e-09,4.998848947979187
5.561465439825573e-09,4.99890238002229
5.661465439825573e-09,4.998950294130495
5.761465439825573e-09,4.998993611579587
5.861465439825573e-09,4.999033056810089
5.961465439825573e-09,4.99906920446164
6.030732719912787e-09,4.999092529096132
6.1e-09,4.999114615564529
6.103125e-09,4.999710782695997
6.106246973765783e-09,5.000725332851856
6.111973494864429e-09,5.003690886128828
6.113527287695272e-09,5.004712428054125
6.11663487335696e-09,5.006944607421187
6.122850044680334e-09,5.011904274008608
6.128977551987092e-09,5.017211545936013
6.13336383712523e-09,5.021174161973527
6.139033897552385e-09,5.026412392785097
6.146598043693271e-09,5.033549314612239
6.155485050126303e-09,5.042320336351051
6.159479864481303e-09,5.046679308623099
6.167042098850216e-09,5.055120977927969
6.170714791199268e-09,5.05901458133618
6.178060175897372e-09,5.065679509665515
6.187914621307392e-09,5.070640454026258
6.193957310653696e-09,5.069995273235108
6.196978655326848e-09,5.068377242098951
6.2e-09,5.065780633321987
6.200622295600162e-09,5.065119606144396
6.20128045220935e-09,5.064371359275238
6.202101649866141e-09,5.063344618232011
6.203744045179722e-09,5.060967329777804
6.207028835806883e-09,5.055041788982627
6.213598417061207e-09,5.039062171081305
6.219818666597526e-09,5.019595390063987
6.228061117307734e-09,4.98879470842494
6.23613922873202e-09,4.954368279624345
6.244146891272175e-09,4.917153101684294
6.252577630505442e-09,4.875525984496667
6.261525417221437e-09,4.829306364004693
6.271150697754581e-09,4.777841473133952
6.28163438922499e-09,4.720244798116253
6.293163127459483e-09,4.655500500649366
6.305979060731441e-09,4.582204787080146
6.320402521704925e-09,4.498478013631334
6.336872037399825e-09,4.402234565110461
6.356015869817106e-09,4.293531672576351
6.370279934823568e-09,4.215782759583737
6.382897155371058e-09,4.14755516881952
6.393292163342215e-09,4.091308053896554
6.40284327481477e-09,4.039582200533476
6.413867387244292e-09,3.97986013619889
6.423847656673696e-09,3.925793122179597
6.436109023066046e-09,3.85938077685984
6.447373833612233e-09,3.798431731519242
6.457522766988868e-09,3.743563842512251
6.475593256127345e-09,3.645978522205979
6.488999390793194e-09,3.573682683388054
6.501913946477675e-09,3.504131534598764
6.516374775845678e-09,3.426381001021033
6.531408796632684e-09,3.345719382831795
6.547196933528069e-09,3.261238386518238
6.564331832747892e-09,3.169874450747883
6.583294510719227e-09,3.069260016655929
6.605297136334347e-09,2.953375711523085
6.635379437612071e-09,2.797117898227817
6.654924703084682e-09,2.697374249237999
6.673442990655815e-09,2.60451873385926
6.689103775995554e-09,2.527300457442669
6.701148430996015e-09,2.468656590995148
6.710774468530837e-09,2.422348010933447
6.717991041073876e-09,2.388144219157597
6.725288607776747e-09,2.354194264785019
6.733130087089844e-09,2.318566889626143
6.742540827802447e-09,2.277060647787842
6.753939620028742e-09,2.228609317337018
6.763941718473972e-09,2.187675841629581
6.774468728671083e-09,2.146087684443482
6.786356194885382e-09,2.100818034351406
6.798829203608931e-09,2.055067057937649
6.811369404460625e-09,2.010672388936559
6.823835318012076e-09,1.967918818034854
6.83593430828087e-09,1.927520366581936
6.847308000816496e-09,1.890322944041167
6.857712700829365e-09,1.856777910719073
6.866928108623247e-09,1.827326555463192
6.873301176903809e-09,1.807108124355368
6.879916009659117e-09,1.786389454257365
6.887565189831245e-09,1.763105235834944
6.89898309002268e-09,1.72973058591421
6.910030854704525e-09,1.697850468311737
6.92436434330935e-09,1.655314901397677
6.938462513102587e-09,1.611376461034456
6.950417788963608e-09,1.572418564705545
6.961585737036325e-09,1.53481642511511
6.972827606345593e-09,1.496053937277899
6.984111433674725e-09,1.456499818219825
6.995563098238774e-09,1.415956907933592
7.007386835645996e-09,1.373924332561435
7.019623226363697e-09,1.330481090767327
7.032257953857773e-09,1.285911784545335
7.04527455769618e-09,1.240508180703299
7.058619880698151e-09,1.194673739082161
7.07219707760677e-09,1.148924776550858
7.085871464354183e-09,1.103844939929617
7.099478017144982e-09,1.060035996484731
