/net010 X,/net010 Y,/o1 X,/o1 Y,/net1 X,/net1 Y
1.271665504482075e-09,0.4566931069888047,1.271665504482075e-09,4.361762446295121,1.271665504482075e-09,5
1.28070032284127e-09,0.4035367898170731,1.28070032284127e-09,4.499727196775856,1.28070032284127e-09,5
1.290102526090521e-09,0.351791635974438,1.290102526090521e-09,4.611444878772572,1.290102526090521e-09,5
1.299954896916565e-09,0.3021030872600274,1.299954896916565e-09,4.701280573744099,1.299954896916565e-09,5
1.310470805944099e-09,0.2546315727122829,1.310470805944099e-09,4.773731928631653,1.310470805944099e-09,5
1.321860793119311e-09,0.2098121608908636,1.321860793119311e-09,4.831901849258411,1.321860793119311e-09,5
1.334367723457328e-09,0.1681775567442753,1.334367723457328e-09,4.878161745932079,1.334367723457328e-09,5
1.348277821452651e-09,0.1303239401456834,1.348277821452651e-09,4.914388401103664,1.348277821452651e-09,5
1.36393899973131e-09,0.09684853277683138,1.36393899973131e-09,4.942144164637986,1.36393899973131e-09,5
1.381798548931646e-09,0.06825542468128341,1.381798548931646e-09,4.962806132127447,1.381798548931646e-09,5
1.402455114888901e-09,0.04488004926982517,1.402455114888901e-09,4.977621985446463,1.402455114888901e-09,5
1.426739014915482e-09,0.02682455964469819,1.426739014915482e-09,4.987731985866731,1.426739014915482e-09,5
1.455843353359384e-09,0.01390601251200297,1.455843353359384e-09,4.994174228972492,1.455843353359384e-09,5
1.476779178601436e-09,0.008590997943420515,1.476779178601436e-09,4.99653021292712,1.476779178601436e-09,5
1.516098817956221e-09,0.003126173229542552,1.516098817956221e-09,4.998807461602227,1.516098817956221e-09,5
1.551229430830523e-09,0.001046180988767001,1.551229430830523e-09,4.999621651440812,1.551229430830523e-09,5
1.590625571095042e-09,0.0001549478801003126,1.590625571095042e-09,4.999954656033739,1.590625571095042e-09,5
1.647225058462901e-09,-0.0001863522327591415,1.647225058462901e-09,5.000077680639166,1.647225058462901e-09,5
1.734925693213445e-09,-0.0001810363039680763,1.734925693213445e-09,5.000071117180991,1.734925693213445e-09,5
1.87968539934831e-09,-6.212630751925271e-05,1.87968539934831e-09,5.000024052327297,1.87968539934831e-09,5
2.12968539934831e-09,4.18953780598289e-06,2.12968539934831e-09,4.999998220948452,2.12968539934831e-09,5
2.37968539934831e-09,5.947579775211837e-06,2.37968539934831e-09,4.999997580506038,2.37968539934831e-09,5
2.62968539934831e-09,1.504869598175109e-06,2.62968539934831e-09,4.999999363200216,2.62968539934831e-09,5
2.879685399348311e-09,1.210480081915699e-08,2.879685399348311e-09,4.999999977003732,2.879685399348311e-09,5
3.129685399348311e-09,-1.051108413060841e-07,3.129685399348311e-09,5.000000028394153,3.129685399348311e-09,5
3.379685399348311e-09,-2.652229272844225e-08,3.379685399348311e-09,4.999999996126521,3.379685399348311e-09,5
3.629685399348311e-09,5.858807217523554e-09,3.629685399348311e-09,4.999999982550409,3.629685399348311e-09,5
3.879685399348311e-09,9.730385763200778e-09,3.879685399348311e-09,4.99999998078633,3.879685399348311e-09,5
4.129685399348311e-09,8.488214056383322e-09,4.129685399348311e-09,4.999999981303624,4.129685399348311e-09,5
4.379685399348311e-09,7.7648223976979e-09,4.379685399348311e-09,4.99999998159505,4.379685399348311e-09,5
4.62968539934831e-09,7.639220283367157e-09,4.62968539934831e-09,4.999999981646081,4.62968539934831e-09,5
4.87968539934831e-09,7.656034931986784e-09,4.87968539934831e-09,4.999999981639223,4.87968539934831e-09,5
5.12968539934831e-09,7.670741173892322e-09,5.12968539934831e-09,4.999999981633112,5.12968539934831e-09,5
5.37968539934831e-09,7.673950579521742e-09,5.37968539934831e-09,4.999999981631754,5.37968539934831e-09,5
5.629685399348309e-09,7.67380961522928e-09,5.629685399348309e-09,4.999999981631809,5.629685399348309e-09,5
5.879685399348309e-09,7.673520868492481e-09,5.879685399348309e-09,4.999999981631931,5.879685399348309e-09,5
6.1e-09,7.673446997303471e-09,6.1e-09,4.999999981631963,6.1e-09,5
6.103125e-09,-0.01831911999801871,6.103125e-09,4.996415246853575,6.103125e-09,4.843749999999988
6.107189096019839e-09,-0.04065960414028131,6.107189096019839e-09,4.992384222451136,6.107189096019839e-09,4.640545199008056
6.115317288059516e-09,-0.08364291933348378,6.115317288059516e-09,4.985862239135691,6.115317288059516e-09,4.23413559702419
6.125567821171415e-09,-0.1286554637616546,6.125567821171415e-09,4.981191988949828,6.125567821171415e-09,3.721608941429256
6.136762138708014e-09,-0.1389278811651935,6.136762138708014e-09,4.984372652176081,6.136762138708014e-09,3.16189306459928
6.144614418730331e-09,-0.120418073537425,6.144614418730331e-09,4.990978319983675,6.144614418730331e-09,2.769279063483436
6.160318978774965e-09,-0.01606792752609609,6.160318978774965e-09,5.012475524951127,6.160318978774965e-09,1.984051061251749
6.16994067586435e-09,0.09517842587222873,6.16994067586435e-09,5.030508375578008,6.16994067586435e-09,1.502966206782518
6.17719670779544e-09,0.2131440841425681,6.17719670779544e-09,5.047829521435747,6.17719670779544e-09,1.140164610228014
6.185591393634583e-09,0.4092765180508554,6.185591393634583e-09,5.075444465374383,6.185591393634583e-09,0.720430318270834
6.192083501590812e-09,0.6019417260476989,6.192083501590812e-09,5.100991948752383,6.192083501590812e-09,0.3958249204594173
6.2e-09,0.8699335909748084,6.2e-09,5.133968503601285,6.2e-09,0
6.201206965137834e-09,0.918720103840086,6.201206965137834e-09,5.140893044652169,6.201206965137834e-09,0
6.202297103147025e-09,0.9617883534798467,6.202297103147025e-09,5.147111643305861,6.202297103147025e-09,0
6.203745687617734e-09,1.018082969086447,6.203745687617734e-09,5.154993590017582,6.203745687617734e-09,0
6.206642856559152e-09,1.128981726287961,6.206642856559152e-09,5.168665870149016,6.206642856559152e-09,0
6.21139405337673e-09,1.307428135735403,6.21139405337673e-09,5.184112270155051,6.21139405337673e-09,0
6.219331248078988e-09,1.596022775641797,6.219331248078988e-09,5.190617683150339,6.219331248078988e-09,0
6.235205637483504e-09,2.13318493092083,6.235205637483504e-09,5.138509995176675,6.235205637483504e-09,0
6.250403248459365e-09,2.589059086588829,6.250403248459365e-09,5.015511290502322,6.250403248459365e-09,0
6.266029199355618e-09,2.993254984991757,6.266029199355618e-09,4.823305785863707,6.266029199355618e-09,0
6.275732292210759e-09,3.211667949187327,6.275732292210759e-09,4.659109301463889,6.275732292210759e-09,0
6.286372800425943e-09,3.434519192628702,6.286372800425943e-09,4.407969703299131,6.286372800425943e-09,0
6.294092446991445e-09,3.580749012793357,6.294092446991445e-09,4.176362199849819,6.294092446991445e-09,0
6.305029075479448e-09,3.760119616370124,6.305029075479448e-09,3.788007451213208,6.305029075479448e-09,0
6.315498423287143e-09,3.904227410254883,6.315498423287143e-09,3.356869675567709,6.315498423287143e-09,0
6.327386569332422e-09,4.040001344141497,6.327386569332422e-09,2.80942422927982,6.327386569332422e-09,0
6.338407884025067e-09,4.144183788685612,6.338407884025067e-09,2.261601737836809,6.338407884025067e-09,0
6.348356499462834e-09,4.224570699216188,6.348356499462834e-09,1.76217223007848,6.348356499462834e-09,0
6.355779478626311e-09,4.275595908777517,6.355779478626311e-09,1.423472020684845,6.355779478626311e-09,0
6.361103500693439e-09,4.308050332012387,6.361103500693439e-09,1.209396790000582,6.361103500693439e-09,0
6.367036415035274e-09,4.342961894027657,6.367036415035274e-09,1.000942773683564,6.367036415035274e-09,0
6.37642274206559e-09,4.398893296727743,6.37642274206559e-09,0.732825325010093,6.37642274206559e-09,0
6.388805882931579e-09,4.474795793627679,6.388805882931579e-09,0.4770246539422789,6.388805882931579e-09,0
6.398301255927408e-09,4.533109802822452,6.398301255927408e-09,0.3414993888629495,6.398301255927408e-09,0
6.407085188685774e-09,4.585359624898715,6.407085188685774e-09,0.251458987590818,6.407085188685774e-09,0
6.416099284231155e-09,4.63585032842151,6.416099284231155e-09,0.1848664548190944,6.416099284231155e-09,0
6.425509530018197e-09,4.684223101607237,6.425509530018197e-09,0.1353311400289172,6.425509530018197e-09,0
6.435792437000444e-09,4.731491330405032,6.435792437000444e-09,0.09744136401631295,6.435792437000444e-09,0
6.447302592420915e-09,4.777438676098253,6.447302592420915e-09,0.06857021474428278,6.447302592420915e-09,0
6.460392937110662e-09,4.821319187874058,6.460392937110662e-09,0.04697137235391972,6.460392937110662e-09,0
6.475530837649567e-09,4.862281668013487,6.475530837649567e-09,0.0311680409318161,6.475530837649567e-09,0
6.493356598754385e-09,4.899392983695115,6.493356598754385e-09,0.01988788722964726,6.493356598754385e-09,0
6.514812240979567e-09,4.93173360759983,6.514812240979567e-09,0.01203277317724216,6.514812240979567e-09,0
6.532492441865263e-09,4.950589678180244,6.532492441865263e-09,0.008282555935455137,6.532492441865263e-09,0
6.562551147690023e-09,4.972042940484142,6.562551147690023e-09,0.004478024487756091,6.562551147690023e-09,0
6.58480162062005e-09,4.981785223301474,6.58480162062005e-09,0.00290581318834886,6.58480162062005e-09,0
6.621625076414066e-09,4.991403818251445,6.621625076414066e-09,0.001387810659835986,6.621625076414066e-09,0
6.655379410114621e-09,4.995899514018128,6.655379410114621e-09,0.0006756322656822516,6.655379410114621e-09,0
6.692544716835727e-09,4.998319808656908,6.692544716835727e-09,0.0002841011933218831,6.692544716835727e-09,0
6.742346220902682e-09,4.999678691656548,6.742346220902682e-09,5.801458824451116e-05,6.742346220902682e-09,0
6.811618694153127e-09,5.000211573683473,6.811618694153127e-09,-3.37230807476328e-05,6.811618694153127e-09,0
6.916229096009619e-09,5.000235395487115,6.916229096009619e-09,-3.970922050539473e-05,6.916229096009619e-09,0
7.074005038310246e-09,5.000088867963713,7.074005038310246e-09,-1.530830495392063e-05,7.074005038310246e-09,0
7.324005038310245e-09,5.000000219495003,7.324005038310245e-09,-8.490758648301293e-08,7.324005038310245e-09,0
7.574005038310245e-09,4.999992682405398,7.574005038310245e-09,1.261672209376297e-06,7.574005038310245e-09,0
7.824005038310246e-09,4.99999746710502,7.824005038310246e-09,4.463764328540181e-07,7.824005038310246e-09,0
8.074005038310246e-09,4.999999752121664,8.074005038310246e-09,5.742951817569348e-08,8.074005038310246e-09,0
8.324005038310247e-09,5.000000124242588,8.324005038310247e-09,-5.577139695763661e-09,8.324005038310247e-09,0
8.574005038310248e-09,5.000000055316404,8.574005038310248e-09,5.967567712830538e-09,8.574005038310248e-09,0
8.824005038310248e-09,5.000000001241666,8.824005038310248e-09,1.52165198795558e-08,8.824005038310248e-09,0
9.074005038310249e-09,4.999999989054623,9.074005038310249e-09,1.737663048066242e-08,9.074005038310249e-09,0
9.324005038310249e-09,4.999999989310377,9.324005038310249e-09,1.730752966944565e-08,9.324005038310249e-09,0
9.57400503831025e-09,4.999999990440966,9.57400503831025e-09,1.710923989932017e-08,9.57400503831025e-09,0
9.82400503831025e-09,4.999999990871737,9.82400503831025e-09,1.704978807461788e-08,9.82400503831025e-09,0
1.007400503831025e-08,4.999999990921249,1.007400503831025e-08,1.704392650042756e-08,1.007400503831025e-08,0
1.032400503831025e-08,4.999999990901517,1.032400503831025e-08,1.704712124763649e-08,1.032400503831025e-08,0
1.057400503831025e-08,4.999999990890645,1.057400503831025e-08,1.704883048988581e-08,1.057400503831025e-08,0
1.082400503831025e-08,4.999999990888631,1.082400503831025e-08,1.704915543052075e-08,1.082400503831025e-08,0
1.096200251915513e-08,4.999999990888878,1.096200251915513e-08,1.704911585241123e-08,1.096200251915513e-08,0
1.11e-08,4.999999990889096,1.11e-08,1.704908078675396e-08,1.11e-08,0
1.1103125e-08,5.021396695880313,1.1103125e-08,0.004028846380248003,1.1103125e-08,0.1562500000000117
1.110703891075439e-08,5.046835597493789,1.110703891075439e-08,0.008360962581410315,1.110703891075439e-08,0.3519455377192867
1.111486673226316e-08,5.093266331576676,1.111486673226316e-08,0.01463038307687936,1.111486673226316e-08,0.7433366131578364
1.11305223752807e-08,5.153079162536763,1.11305223752807e-08,0.01778238699974218,1.11305223752807e-08,1.526118764034936
1.11421248605402e-08,5.144548546285593,1.11421248605402e-08,0.01045076309804497,1.11421248605402e-08,2.106243027009949
1.115094549388362e-08,5.106155264300721,1.115094549388362e-08,0.0008820575916067023,1.115094549388362e-08,2.54727469418086
1.116858676057045e-08,4.940811205654777,1.116858676057045e-08,-0.02569913465283659,1.116858676057045e-08,3.429338028522682
1.117579320492627e-08,4.830507630733051,1.117579320492627e-08,-0.0399787196916659,1.117579320492627e-08,3.789660246313727
1.118469721857331e-08,4.62370331203245,1.118469721857331e-08,-0.0657475062269747,1.118469721857331e-08,4.234860928665327
1.119109547596717e-08,4.432018758844508,1.119109547596717e-08,-0.0879282247977511,1.119109547596717e-08,4.554773798358427
1.119554773798358e-08,4.291016793638367,1.119554773798358e-08,-0.105106819395523,1.119554773798358e-08,4.777386899179195
1.12e-08,4.150766477403265,1.12e-08,-0.1235556100385238,1.12e-08,4.999999999999962
1.120098145624843e-08,4.114395190226843,1.120098145624843e-08,-0.128545968322139,1.120098145624843e-08,5
1.120185515324035e-08,4.082043828338322,1.120185515324035e-08,-0.1327926837473207,1.120185515324035e-08,5
1.120289039188736e-08,4.043752669391099,1.120289039188736e-08,-0.1374806350811708,1.120289039188736e-08,5
1.120496086918137e-08,3.967316704356522,1.120496086918137e-08,-0.1456092918539551,1.120496086918137e-08,5
1.120910182376939e-08,3.815069228775717,1.120910182376939e-08,-0.1567985537510716,1.120910182376939e-08,5
1.121738373294544e-08,3.513454084950477,1.121738373294544e-08,-0.1594703432125941,1.121738373294544e-08,5
1.123394755129753e-08,2.925003822033915,1.123394755129753e-08,-0.09090781848701673,1.123394755129753e-08,5
1.125187918785176e-08,2.329574785733341,1.125187918785176e-08,0.09253403111572148,1.125187918785176e-08,5
1.12654813606256e-08,1.932091071981862,1.12654813606256e-08,0.3218196052782434,1.12654813606256e-08,5
1.127246930054557e-08,1.745255474517335,1.127246930054557e-08,0.4894476637694399,1.127246930054557e-08,5
1.127946514673051e-08,1.570272377077525,1.127946514673051e-08,0.7079603672033091,1.127946514673051e-08,5
1.12860576859671e-08,1.421804222295868,1.12860576859671e-08,0.9532880151315918,1.12860576859671e-08,5
1.129374994382363e-08,1.268410946354807,1.129374994382363e-08,1.280872146139209,1.129374994382363e-08,5
1.130237122407321e-08,1.119418535112032,1.130237122407321e-08,1.688999096383263,1.130237122407321e-08,5
1.131035751314871e-08,1.000107659502603,1.131035751314871e-08,2.092855737146682,1.131035751314871e-08,5
1.131790605132038e-08,0.9000774816846011,1.131790605132038e-08,2.484842286533457,1.131790605132038e-08,5
1.132522304694649e-08,0.811260729297134,1.132522304694649e-08,2.860107892107461,1.132522304694649e-08,5
1.133196867075348e-08,0.7385656959468817,1.133196867075348e-08,3.183289882879425,1.133196867075348e-08,5
1.133769508938837e-08,0.6868384409878473,1.133769508938837e-08,3.42740562431763,1.133769508938837e-08,5
1.134330891672922e-08,0.6429802801816312,1.134330891672922e-08,3.638342094056092,1.134330891672922e-08,5
1.135326889721205e-08,0.5734113410449658,1.135326889721205e-08,3.950622671043316,1.135326889721205e-08,5
1.136287860731871e-08,0.5111638004029557,1.136287860731871e-08,4.187890053738349,1.136287860731871e-08,5
1.137195705698906e-08,0.455146484323208,1.137195705698906e-08,4.364071044045517,1.137195705698906e-08,5
1.138146610668992e-08,0.3994941076014645,1.138146610668992e-08,4.508083958442244,1.138146610668992e-08,5
1.139133990417698e-08,0.345655110302771,1.139133990417698e-08,4.622899698467387,1.139133990417698e-08,5
1.140160263328722e-08,0.2946543595393917,1.140160263328722e-08,4.713314026947988,1.140160263328722e-08,5
1.141251685585452e-08,0.2464245915215058,1.141251685585452e-08,4.785125476282514,1.141251685585452e-08,5
1.142432882805879e-08,0.2012804207162825,1.142432882805879e-08,4.842083375169664,1.142432882805879e-08,5
1.143730712233862e-08,0.1597048955044363,1.143730712233862e-08,4.886876415626169,1.143730712233862e-08,5
1.145176930631176e-08,0.1222468255089344,1.145176930631176e-08,4.921575490736814,1.145176930631176e-08,5
1.146809882107684e-08,0.08946512849735595,1.146809882107684e-08,4.947853418883359,1.146809882107684e-08,5
1.148678990549673e-08,0.06181717489926312,1.148678990549673e-08,4.967155689842376,1.148678990549673e-08,5
1.150850941903686e-08,0.03957449520858278,1.150850941903686e-08,4.980773645708582,1.150850941903686e-08,5
1.152615979736746e-08,0.02735063451182834,1.152615979736746e-08,4.987390708531096,1.152615979736746e-08,5
1.155560816799267e-08,0.01429613596211994,1.155560816799267e-08,4.993864952800372,1.155560816799267e-08,5
1.157757489508619e-08,0.008680107731593858,1.157757489508619e-08,4.996398935572935,1.157757489508619e-08,5
1.161752525032575e-08,0.00312625031025942,1.161752525032575e-08,4.998773171211839,1.161752525032575e-08,5
1.165287534001634e-08,0.001041483411965559,1.165287534001634e-08,4.999613939632411,1.165287534001634e-08,5
1.169248070327714e-08,0.0001510048694409376,1.169248070327714e-08,4.999956197409492,1.169248070327714e-08,5
1.174926444312052e-08,-0.0001877598409793933,1.174926444312052e-08,5.000080529528465,1.174926444312052e-08,5
1.183709828008582e-08,-0.0001808775690828454,1.183709828008582e-08,5.000072241155954,1.183709828008582e-08,5
1.198235837897055e-08,-6.162326649420823e-05,1.198235837897055e-08,5.000023966294467,1.198235837897055e-08,5
1.223235837897055e-08,4.312060822139719e-06,1.223235837897055e-08,4.999998081984558,1.223235837897055e-08,5
1.248235837897055e-08,5.953803060569204e-06,1.248235837897055e-08,4.999997554437656,1.248235837897055e-08,5
