/net03 X,/net03 Y,/o X,/o Y,/net1 X,/net1 Y
1.179698482653622e-08,-0.0001447175600784011,1.179698482653622e-08,5.000081562270728,1.179698482653622e-08,5
1.194559208245448e-08,-2.434228216478221e-05,1.194559208245448e-08,5.000009581816862,1.194559208245448e-08,5
1.219559208245448e-08,1.1814679511477e-05,1.219559208245448e-08,4.999992051233544,1.219559208245448e-08,5
1.244559208245448e-08,4.966516279732608e-06,1.244559208245448e-08,4.99999702417385,1.244559208245448e-08,5
1.269559208245448e-08,5.694371896348098e-07,1.269559208245448e-08,4.999999687995659,1.269559208245448e-08,5
1.294559208245448e-08,-1.756762086979828e-07,1.294559208245448e-08,5.000000106897724,1.294559208245448e-08,5
1.319559208245449e-08,-7.396332275692748e-08,1.319559208245449e-08,5.000000036945607,1.319559208245449e-08,5
1.344559208245449e-08,5.391691353132394e-09,1.344559208245449e-08,4.999999988454897,1.344559208245449e-08,5
1.369559208245449e-08,2.002680148278118e-08,1.369559208245449e-08,4.999999979759759,1.369559208245449e-08,5
1.394559208245449e-08,1.876371930178714e-08,1.394559208245449e-08,4.999999980461472,1.394559208245449e-08,5
1.419559208245449e-08,1.732318886306125e-08,1.419559208245449e-08,4.999999981440054,1.419559208245449e-08,5
1.444559208245449e-08,1.700576951020018e-08,1.444559208245449e-08,4.999999981660068,1.444559208245449e-08,5
1.469559208245449e-08,1.70176307270618e-08,1.469559208245449e-08,4.999999981653006,1.469559208245449e-08,5
1.494559208245449e-08,1.704327233424566e-08,1.494559208245449e-08,4.999999981635839,1.494559208245449e-08,5
1.519559208245449e-08,1.704964649582543e-08,1.519559208245449e-08,4.999999981631579,1.519559208245449e-08,5
1.544559208245449e-08,1.704963540469993e-08,1.544559208245449e-08,4.999999981631587,1.544559208245449e-08,5
1.569559208245448e-08,1.704918519634941e-08,1.569559208245448e-08,4.999999981631884,1.569559208245448e-08,5
1.594559208245448e-08,1.704905976390852e-08,1.594559208245448e-08,4.999999981631967,1.594559208245448e-08,5
1.607279604122724e-08,1.704905937531024e-08,1.607279604122724e-08,4.999999981631967,1.607279604122724e-08,5
1.62e-08,1.704906370698496e-08,1.62e-08,4.999999981631964,1.62e-08,5
1.6203125e-08,-0.02033182700010351,1.6203125e-08,4.996021297642146,1.6203125e-08,4.843749999999947
1.620693529150313e-08,-0.04349827859769198,1.620693529150313e-08,4.991826338849044,1.620693529150313e-08,4.653235424843285
1.62145558745094e-08,-0.08653298494686726,1.62145558745094e-08,4.985256993793221,1.62145558745094e-08,4.272206274529962
1.622591753602725e-08,-0.1412065149453764,1.622591753602725e-08,4.979461334973569,1.622591753602725e-08,3.704123198637412
1.62326245795532e-08,-0.1529439991474699,1.62326245795532e-08,4.980770338083,1.62326245795532e-08,3.368771022340082
1.623909590614161e-08,-0.1481189691111185,1.623909590614161e-08,4.985014826726054,1.623909590614161e-08,3.04520469291923
1.625202056116733e-08,-0.08800814895451899,1.625202056116733e-08,5.000386389848443,1.625202056116733e-08,2.398971941633433
1.626932472477403e-08,0.1133624366704519,1.626932472477403e-08,5.034844040941472,1.626932472477403e-08,1.533763761298575
1.627580485672306e-08,0.2411969991089233,1.627580485672306e-08,5.054072178809835,1.627580485672306e-08,1.209757163846746
1.628269513237891e-08,0.4271339376416974,1.628269513237891e-08,5.081003872681687,1.628269513237891e-08,0.8652433810543769
1.628922226236766e-08,0.6478592293774665,1.628922226236766e-08,5.111162380181805,1.628922226236766e-08,0.5388868816170769
1.629461113118383e-08,0.8540249467677787,1.629461113118383e-08,5.137824956671122,1.629461113118383e-08,0.2694434408084128
1.63e-08,1.070697946200163,1.63e-08,5.16687300206854,1.63e-08,0
1.63010311306188e-08,1.120244119454943,1.63010311306188e-08,5.173802210640616,1.63010311306188e-08,0
1.630197353638033e-08,1.165399054216771,1.630197353638033e-08,5.179821658877757,1.630197353638033e-08,0
1.630313119305343e-08,1.220638217502921,1.630313119305343e-08,5.186632226209821,1.630313119305343e-08,0
1.630544650639964e-08,1.330258656844224,1.630544650639964e-08,5.198120419473215,1.630544650639964e-08,0
1.631007713309205e-08,1.545751639874912,1.631007713309205e-08,5.212509949239922,1.631007713309205e-08,0
1.631933838647688e-08,1.959460056928703,1.631933838647688e-08,5.208747354854123,1.631933838647688e-08,0
1.633228199634034e-08,2.488830979802833,1.633228199634034e-08,5.137343951441204,1.633228199634034e-08,0
1.634389596450601e-08,2.902144824934983,1.634389596450601e-08,5.01115923654094,1.634389596450601e-08,0
1.635461199546239e-08,3.228894570605562,1.635461199546239e-08,4.847731800729057,1.635461199546239e-08,0
1.63616432251034e-08,3.417636806200823,1.63616432251034e-08,4.705857819531885,1.63616432251034e-08,0
1.63696494394463e-08,3.615700924282329,1.63696494394463e-08,4.485910468862061,1.63696494394463e-08,0
1.637583600675255e-08,3.752650313665708,1.637583600675255e-08,4.278442973347521,1.637583600675255e-08,0
1.638413980519941e-08,3.913444799041796,1.638413980519941e-08,3.957419211538296,1.638413980519941e-08,0
1.639270392190481e-08,4.05475527052424,1.639270392190481e-08,3.580919204751043,1.639270392190481e-08,0
1.6402922504758e-08,4.197418810776646,1.6402922504758e-08,3.080173205826507,1.6402922504758e-08,0
1.641339404756344e-08,4.319732574489292,1.641339404756344e-08,2.520593896019304,1.641339404756344e-08,0
1.64233317704061e-08,4.414023467250379,1.64233317704061e-08,1.972226736057874,1.64233317704061e-08,0
1.642851361073828e-08,4.454986997211869,1.642851361073828e-08,1.698851705900943,1.642851361073828e-08,0
1.643355190940566e-08,4.489599705434904,1.643355190940566e-08,1.456501022550821,1.643355190940566e-08,0
1.643849303843229e-08,4.520125837665231,1.643849303843229e-08,1.24444954781642,1.643849303843229e-08,0
1.64459739660391e-08,4.562932680384187,1.64459739660391e-08,0.9708922181142432,1.64459739660391e-08,0
1.645644705705619e-08,4.619215162296854,1.645644705705619e-08,0.6742424395456702,1.645644705705619e-08,0
1.646617540666652e-08,4.668602397682704,1.646617540666652e-08,0.4743962965777962,1.646617540666652e-08,0
1.647482331595975e-08,4.70985458560729,1.647482331595975e-08,0.3455360245003613,1.647482331595975e-08,0
1.648335900760621e-08,4.747570600126443,1.648335900760621e-08,0.2527123544343071,1.648335900760621e-08,0
1.649205901051528e-08,4.782519436154719,1.649205901051528e-08,0.1841995202397299,1.649205901051528e-08,0
1.650125195052491e-08,4.81540751999204,1.650125195052491e-08,0.1325034968653568,1.650125195052491e-08,0
1.65112823626836e-08,4.846606392443046,1.65112823626836e-08,0.09312943125099858,1.65112823626836e-08,0
1.652244706524777e-08,4.875952807703006,1.652244706524777e-08,0.06348212122358474,1.652244706524777e-08,0
1.653508536927205e-08,4.903095407919475,1.653508536927205e-08,0.0416523207857746,1.653508536927205e-08,0
1.654962784995088e-08,4.927596232009438,1.654962784995088e-08,0.02607215671456172,1.654962784995088e-08,0
1.656666516987981e-08,4.949005387991658,1.656666516987981e-08,0.01537980583530588,1.656666516987981e-08,0
1.658705695106115e-08,4.966917784094912,1.658705695106115e-08,0.008382985881178678,1.658705695106115e-08,0
1.66121084543093e-08,4.981019749757638,1.66121084543093e-08,0.004065028003288475,1.66121084543093e-08,0
1.663060277518566e-08,4.987469229349465,1.663060277518566e-08,0.002527298793877856,1.663060277518566e-08,0
1.666690681556874e-08,4.994839035396938,1.666690681556874e-08,0.0009737703685261971,1.666690681556874e-08,0
1.669842462637738e-08,4.997831639502677,1.669842462637738e-08,0.0004049717853747135,1.669842462637738e-08,0
1.673299709926901e-08,4.999290937410635,1.673299709926901e-08,0.0001374757134162905,1.673299709926901e-08,0
1.678137035656394e-08,5.000026424205987,1.678137035656394e-08,-1.81464003255104e-06,1.678137035656394e-08,0
1.685197768106183e-08,5.000222463041959,1.685197768106183e-08,-4.383072366777763e-05,1.685197768106183e-08,0
1.696566896733137e-08,5.000135787513622,1.696566896733137e-08,-2.914178831224653e-05,1.696566896733137e-08,0
1.714742044349397e-08,5.000024422869811,1.714742044349397e-08,-5.805682839251698e-06,1.714742044349397e-08,0
1.739742044349397e-08,4.999992786391562,1.739742044349397e-08,1.510800276815343e-06,1.739742044349397e-08,0
1.764742044349396e-08,4.999995993475162,1.764742044349396e-08,9.119825001015723e-07,1.764742044349396e-08,0
1.789742044349396e-08,4.999999313306098,1.789742044349396e-08,1.725628468113059e-07,1.789742044349396e-08,0
1.814742044349396e-08,5.000000081471571,1.814742044349396e-08,-4.40432555860259e-09,1.814742044349396e-08,0
1.839742044349396e-08,5.000000061512794,1.839742044349396e-08,-1.210614743786142e-09,1.839742044349396e-08,0
1.864742044349396e-08,4.999999997837342,1.864742044349396e-08,1.319380202279972e-08,1.864742044349396e-08,0
1.889742044349396e-08,4.999999980654547,1.889742044349396e-08,1.728383854337169e-08,1.889742044349396e-08,0
1.914742044349396e-08,4.999999979956831,1.914742044349396e-08,1.739994318772885e-08,1.914742044349396e-08,0
1.939742044349396e-08,4.99999998120027,1.939742044349396e-08,1.714156545468826e-08,1.939742044349396e-08,0
1.964742044349396e-08,4.999999981628001,1.964742044349396e-08,1.705027572120848e-08,1.964742044349396e-08,0
1.989742044349396e-08,4.99999998166335,1.989742044349396e-08,1.704222568687859e-08,1.989742044349396e-08,0
2.014742044349395e-08,4.999999981641747,2.014742044349395e-08,1.704688009155284e-08,2.014742044349395e-08,0
2.039742044349395e-08,4.999999981632549,2.039742044349395e-08,1.704892724148934e-08,2.039742044349395e-08,0
2.064742044349395e-08,4.9999999816314,2.064742044349395e-08,1.704919162653214e-08,2.064742044349395e-08,0
2.089742044349395e-08,4.999999981631748,2.089742044349395e-08,1.704911513413386e-08,2.089742044349395e-08,0
2.104871022174697e-08,4.999999981631913,2.104871022174697e-08,1.704907783795112e-08,2.104871022174697e-08,0
2.12e-08,4.999999981631965,2.12e-08,1.704906614577471e-08,2.12e-08,0
2.1203125e-08,5.02312352225631,2.1203125e-08,0.00435428821592262,2.1203125e-08,0.1562500000000117
2.120715942138265e-08,5.051250587207058,2.120715942138265e-08,0.009128839022978015,2.120715942138265e-08,0.3579710691323902
2.121522826414794e-08,5.101240711917517,2.121522826414794e-08,0.01575142986367743,2.121522826414794e-08,0.7614132073971474
2.123136594967853e-08,5.171758590125531,2.123136594967853e-08,0.01984298616110095,2.123136594967853e-08,1.568297483926661
2.124002563735403e-08,5.177859871691593,2.124002563735403e-08,0.01560505321892795,2.124002563735403e-08,2.001281867701556
2.124829481917769e-08,5.159332910502588,2.124829481917769e-08,0.008130917603491081,2.124829481917769e-08,2.414740958884451
2.126130429334091e-08,5.079632910081368,2.126130429334091e-08,-0.008517484964649002,2.126130429334091e-08,3.065214667045695
2.127098761316069e-08,4.976538305053118,2.127098761316069e-08,-0.02435948721034121,2.127098761316069e-08,3.549380658034607
2.127768065704774e-08,4.876051999478011,2.127768065704774e-08,-0.03776833426233241,2.127768065704774e-08,3.884032852387248
2.128282487841e-08,4.763469830284081,2.128282487841e-08,-0.05276855158231946,2.128282487841e-08,4.141243920500031
2.128756144866449e-08,4.633705087285556,2.128756144866449e-08,-0.06929638506449441,2.128756144866449e-08,4.378072433224713
2.129378072433225e-08,4.438260372244331,2.129378072433225e-08,-0.09196571151437276,2.129378072433225e-08,4.689036216612378
2.129689036216612e-08,4.332599706853308,2.129689036216612e-08,-0.1046565546444245,2.129689036216612e-08,4.844518108306212
2.13e-08,4.225796861936725,2.13e-08,-0.1195747956756326,2.13e-08,5
2.130087531664794e-08,4.190539501185079,2.130087531664794e-08,-0.1250866731472781,2.130087531664794e-08,5
2.130162825859022e-08,4.160258483296232,2.130162825859022e-08,-0.1297211108294446,2.130162825859022e-08,5
2.130247174798294e-08,4.126356311067496,2.130247174798294e-08,-0.1346999702257324,2.130247174798294e-08,5
2.130415872676837e-08,4.058559899666408,2.130415872676837e-08,-0.1438306851909805,2.130415872676837e-08,5
2.130753268433924e-08,3.922915220397303,2.130753268433924e-08,-0.1585196379092094,2.130753268433924e-08,5
2.131428059948099e-08,3.651716503901584,2.131428059948099e-08,-0.1734050452457114,2.131428059948099e-08,5
2.132777642976448e-08,3.112705110122453,2.132777642976448e-08,-0.1469391115807664,2.132777642976448e-08,5
2.134495973081575e-08,2.445385729772052,2.134495973081575e-08,-0.00478898591194122,2.134495973081575e-08,5
2.135464369964683e-08,2.093287076122505,2.135464369964683e-08,0.1317014375962886,2.135464369964683e-08,5
2.13643809359181e-08,1.772615397471649,2.13643809359181e-08,0.3280093901476331,2.13643809359181e-08,5
2.137001437087069e-08,1.601589784668068,2.137001437087069e-08,0.4867902334302591,2.137001437087069e-08,5
2.137540729121926e-08,1.449617684074387,2.137540729121926e-08,0.6752145925514792,2.137540729121926e-08,5
2.138278993220382e-08,1.263699188959721,2.138278993220382e-08,0.9797434400364069,2.138278993220382e-08,5
2.138963961859028e-08,1.112908449472904,2.138963961859028e-08,1.302537213864534,2.138963961859028e-08,5
2.139711346709567e-08,0.9696374366767706,2.139711346709567e-08,1.687582848893453,2.139711346709567e-08,5
2.140437173326494e-08,0.8472874292853537,2.140437173326494e-08,2.083711127595206,2.140437173326494e-08,5
2.141163943015141e-08,0.7390002583841712,2.141163943015141e-08,2.489018706844575,2.141163943015141e-08,5
2.14184389984663e-08,0.6513041863800375,2.14184389984663e-08,2.858428385767315,2.14184389984663e-08,5
2.142428926389379e-08,0.5867958081775607,2.142428926389379e-08,3.152321799802342,2.142428926389379e-08,5
2.142959332658731e-08,0.5373435690476319,2.142959332658731e-08,3.389655885239782,2.142959332658731e-08,5
2.143525336943198e-08,0.4916229158231979,2.143525336943198e-08,3.612726006508539,2.143525336943198e-08,5
2.144450636407798e-08,0.4265722741420068,2.144450636407798e-08,3.918071736039437,2.144450636407798e-08,5
2.145376702444301e-08,0.3694382961089403,2.145376702444301e-08,4.160808736930299,2.145376702444301e-08,5
2.146257994515715e-08,0.3206592077642111,2.146257994515715e-08,4.343113835707172,2.146257994515715e-08,5
2.147179896744128e-08,0.2747683591007555,2.147179896744128e-08,4.492427076868384,2.147179896744128e-08,5
2.148138640979498e-08,0.2323350440302625,2.148138640979498e-08,4.612011215614299,2.148138640979498e-08,5
2.149134853618864e-08,0.1937482356677709,2.149134853618864e-08,4.706362647405257,2.149134853618864e-08,5
2.150192304196862e-08,0.1585985018509292,2.150192304196862e-08,4.781273074530292,2.150192304196862e-08,5
2.151334137380458e-08,0.1268033248686068,2.151334137380458e-08,4.840594459574815,2.151334137380458e-08,5
2.152585301289723e-08,0.09844648031374123,2.152585301289723e-08,4.887091272103416,2.152585301289723e-08,5
2.153975096634137e-08,0.07367339515531859,2.153975096634137e-08,4.922904114226941,2.153975096634137e-08,5
2.155538596917069e-08,0.0526392749651001,2.155538596917069e-08,4.949777314831955,2.155538596917069e-08,5
2.157320662512145e-08,0.03543056521562061,2.157320662512145e-08,4.969239122706671,2.157320662512145e-08,5
2.159381665891773e-08,0.02201272497316757,2.159381665891773e-08,4.982681586528176,2.159381665891773e-08,5
2.161806440063512e-08,0.0121978495235496,2.161806440063512e-08,4.991387855440013,2.161806440063512e-08,5
2.164719557946792e-08,0.005628588779805562,2.164719557946792e-08,4.996532577792788,2.164719557946792e-08,5
2.167073718372971e-08,0.002903805797491447,2.167073718372971e-08,4.998378490941467,2.167073718372971e-08,5
2.171369444142639e-08,0.000585796330822006,2.171369444142639e-08,4.999789895859604,2.171369444142639e-08,5
2.175694388430497e-08,-0.0001235297168204516,2.175694388430497e-08,5.000150149935212,2.175694388430497e-08,5
2.181126256222002e-08,-0.0002472781105167957,2.181126256222002e-08,5.000167494380282,2.181126256222002e-08,5
2.190081310917629e-08,-0.0001406515012331579,2.190081310917629e-08,5.000078825350223,2.190081310917629e-08,5
2.2051813370734e-08,-2.172388322677532e-05,2.2051813370734e-08,5.00000814243496,2.2051813370734e-08,5
2.2301813370734e-08,1.182131821137517e-05,2.2301813370734e-08,4.999992110221369,2.2301813370734e-08,5
2.2551813370734e-08,4.788529584521509e-06,2.2551813370734e-08,4.999997138313757,2.2551813370734e-08,5
2.2801813370734e-08,5.19442978974743e-07,2.2801813370734e-08,4.999999716984839,2.2801813370734e-08,5
2.3051813370734e-08,-1.773505884351961e-07,2.3051813370734e-08,5.000000106328297,2.3051813370734e-08,5
2.3301813370734e-08,-7.089056887972346e-08,2.3301813370734e-08,5.000000034815701,2.3301813370734e-08,5
2.3551813370734e-08,6.337792743676002e-09,2.3551813370734e-08,4.999999987904162,2.3551813370734e-08,5
2.3801813370734e-08,2.007815642493383e-08,2.3801813370734e-08,4.999999979743315,2.3801813370734e-08,5
2.4051813370734e-08,1.871157811664987e-08,2.4051813370734e-08,4.999999980495542,2.4051813370734e-08,5
2.430181337073399e-08,1.730512000723044e-08,2.430181337073399e-08,4.999999981450952,2.430181337073399e-08,5
2.455181337073399e-08,1.700438825658352e-08,2.455181337073399e-08,4.999999981660785,2.455181337073399e-08,5
2.480181337073399e-08,1.701850808126135e-08,2.480181337073399e-08,4.999999981652444,2.480181337073399e-08,5
2.5e-08,1.704242733573598e-08,2.5e-08,4.999999981636408,2.5e-08,5
