/O X,/O Y,/net8 X,/net8 Y,/net3 X,/net3 Y
4.60055340672235e-09,1.18659275931508e-08,4.60055340672235e-09,5.000000070533693,4.60055340672235e-09,0
4.850553406722349e-09,1.42472499373211e-08,4.850553406722349e-09,5.000000028253954,4.850553406722349e-09,0
5.100553406722349e-09,1.622984122923403e-08,5.100553406722349e-09,4.99999999426689,5.100553406722349e-09,0
5.350553406722349e-09,1.698599852705841e-08,5.350553406722349e-09,4.999999981424184,5.350553406722349e-09,0
5.600553406722349e-09,1.712464847349648e-08,5.600553406722349e-09,4.999999978961095,5.600553406722349e-09,0
5.850553406722348e-09,1.709957285739406e-08,5.850553406722348e-09,4.999999979376001,5.850553406722348e-09,0
6.1e-09,1.706671536782899e-08,6.1e-09,4.999999979946601,6.1e-09,0
6.103125e-09,0.002213725613089349,6.103125e-09,5.011759267112039,6.103125e-09,0.1562500000000117
6.106932970368885e-09,0.00460165719690611,6.106932970368885e-09,5.02571485107191,6.106932970368885e-09,0.3466485184442402
6.111281664054736e-09,0.006858667242204638,6.111281664054736e-09,5.041073427541709,6.111281664054736e-09,0.5640832027367744
6.112559839633936e-09,0.007435903268810576,6.112559839633936e-09,5.045503317888756,6.112559839633936e-09,0.6279919816967842
6.114049873707345e-09,0.008088553377420409,6.114049873707345e-09,5.05074574463473,6.114049873707345e-09,0.7024936853672465
6.115046226570076e-09,0.008542918556267817,6.115046226570076e-09,5.054441140648223,6.115046226570076e-09,0.752311328503819
6.115998563923749e-09,0.009007020917347109,6.115998563923749e-09,5.058196557656538,6.115998563923749e-09,0.7999281961874377
6.117029619488508e-09,0.009526261815289283,6.117029619488508e-09,5.062436290652679,6.117029619488508e-09,0.8514809744254084
6.11855738348736e-09,0.0102558657549081,6.11855738348736e-09,5.068707606315988,6.11855738348736e-09,0.9278691743680135
6.119657567074658e-09,0.0107159970805112,6.119657567074658e-09,5.073036659202951,6.119657567074658e-09,0.9828783537328805
6.12078992702769e-09,0.01111685965061776,6.12078992702769e-09,5.077240760970369,6.12078992702769e-09,1.039496351384522
6.1226139094538e-09,0.01159444284155272,6.1226139094538e-09,5.083368257780281,6.1226139094538e-09,1.130695472689993
6.126261874306019e-09,0.01192930092739393,6.126261874306019e-09,5.092950662004577,6.126261874306019e-09,1.313093715300934
6.129570993494311e-09,0.011557478883966,6.129570993494311e-09,5.098408447923463,6.129570993494311e-09,1.478549674715558
6.133436164356602e-09,0.01039202601860378,6.133436164356602e-09,5.100770465548705,6.133436164356602e-09,1.67180821783012
6.138922537988891e-09,0.007593132593422318,6.138922537988891e-09,5.096629769866725,6.138922537988891e-09,1.946126899444525
6.145682539601217e-09,0.002669190479268091,6.145682539601217e-09,5.079535691070925,6.145682539601217e-09,2.284126980060849
6.151172000878239e-09,-0.002389269130026312,6.151172000878239e-09,5.056020710182056,6.151172000878239e-09,2.558600043911925
6.156622708395375e-09,-0.008208936782736157,6.156622708395375e-09,5.024176828081145,6.156622708395375e-09,2.831135419768755
6.162369003668028e-09,-0.01486967506003792,6.162369003668028e-09,4.981571416160792,6.162369003668028e-09,3.118450183401376
6.168628999503977e-09,-0.0226738097056466,6.168628999503977e-09,4.924250217182634,6.168628999503977e-09,3.431449975198834
6.175790035419654e-09,-0.03274222017243157,6.175790035419654e-09,4.841559937210614,6.175790035419654e-09,3.7895017709827
6.184147189591383e-09,-0.04744767386265834,6.184147189591383e-09,4.712240985101563,6.184147189591383e-09,4.207359479569138
6.19233438067377e-09,-0.0636857721241154,6.19233438067377e-09,4.554509955790579,6.19233438067377e-09,4.616719033688476
6.2e-09,-0.07938721880245694,6.2e-09,4.386664236306276,6.2e-09,5
6.201257505122247e-09,-0.08305909014422655,6.201257505122247e-09,4.354162218543917,6.201257505122247e-09,5
6.202396844758285e-09,-0.08642958559759986,6.202396844758285e-09,4.325523124159813,6.202396844758285e-09,5
6.203828402303155e-09,-0.09062745310397392,6.203828402303155e-09,4.290677204601788,6.203828402303155e-09,5
6.206691517392894e-09,-0.09847964819124938,6.206691517392894e-09,4.223720375227796,6.206691517392894e-09,5
6.21195858304123e-09,-0.1094744789494557,6.21195858304123e-09,4.104855387166479,6.21195858304123e-09,5
6.216874329107472e-09,-0.1150349145834767,6.216874329107472e-09,3.996316153378482,6.216874329107472e-09,5
6.221923154906503e-09,-0.1160473049044899,6.221923154906503e-09,3.886551047262133,6.221923154906503e-09,5
6.22739784276169e-09,-0.112017217583315,6.22739784276169e-09,3.769129765700877,6.22739784276169e-09,5
6.233360263335225e-09,-0.1018924517344944,6.233360263335225e-09,3.642847057077375,6.233360263335225e-09,5
6.240080540275761e-09,-0.08369897941979174,6.240080540275761e-09,3.502261096051269,6.240080540275761e-09,5
6.247836540171803e-09,-0.05419021707950843,6.247836540171803e-09,3.342156699047215,6.247836540171803e-09,5
6.257119278011721e-09,-0.007425299161726216,6.257119278011721e-09,3.153706566665499,6.257119278011721e-09,5
6.26977316878888e-09,0.07255166588871967,6.26977316878888e-09,2.904807800559172,6.26977316878888e-09,5
6.284076108044057e-09,0.189953102903502,6.284076108044057e-09,2.640839925640141,6.284076108044057e-09,5
6.295132674882487e-09,0.3025555354237374,6.295132674882487e-09,2.451795583607594,6.295132674882487e-09,5
