/o1 X,/o1 Y,/net09 X,/net09 Y,/net1 X,/net1 Y
1.08160765360873e-09,-0.08351368108902352,1.08160765360873e-09,4.484595491456122,1.08160765360873e-09,4.080382680436514
1.083384647413848e-09,-0.09033778883718993,1.083384647413848e-09,4.426079287002501,1.083384647413848e-09,4.169232370692418
1.08519972105605e-09,-0.09798056794130225,1.08519972105605e-09,4.363819260358642,1.08519972105605e-09,4.25998605280251
1.086910175280314e-09,-0.1058236657435271,1.086910175280314e-09,4.305396283819521,1.086910175280314e-09,4.345508764015703
1.088658509182727e-09,-0.1142357497755309,1.088658509182727e-09,4.24652612660523,1.088658509182727e-09,4.432925459136345
1.09042950357377e-09,-0.1227319059503771,1.09042950357377e-09,4.186481986739815,1.09042950357377e-09,4.521475178688492
1.091941147024522e-09,-0.1297282125613261,1.091941147024522e-09,4.134199401055683,1.091941147024522e-09,4.597057351226115
1.093613096510799e-09,-0.1370370070296325,1.093613096510799e-09,4.074994816998367,1.093613096510799e-09,4.680654825539947
1.095693144834453e-09,-0.1453464646825584,1.095693144834453e-09,3.999214360864363,1.095693144834453e-09,4.78465724172267
1.098202238434418e-09,-0.154040857077795,1.098202238434418e-09,3.904651856728835,1.098202238434418e-09,4.910111921720909
1.1e-09,-0.1593022912874606,1.1e-09,3.83479384107089,1.1e-09,5
1.100699282309291e-09,-0.1619125361055116,1.100699282309291e-09,3.803752335025042,1.100699282309291e-09,5
1.10132127084997e-09,-0.1640945190135027,1.10132127084997e-09,3.77615817221065,1.10132127084997e-09,5
1.101952920329888e-09,-0.1661245711233692,1.101952920329888e-09,3.748165968608515,1.101952920329888e-09,5
1.103178239505245e-09,-0.169474564244865,1.103178239505245e-09,3.693971092654014,1.103178239505245e-09,5
1.10521674236725e-09,-0.1733161147623418,1.10521674236725e-09,3.604140699665515,1.10521674236725e-09,5
1.10929374809126e-09,-0.1746361702508684,1.10929374809126e-09,3.425802627261976,1.10929374809126e-09,5
1.114258465582211e-09,-0.1651139530971504,1.114258465582211e-09,3.211245299189015,1.114258465582211e-09,5
1.118990780408288e-09,-0.1448985240280189,1.118990780408288e-09,3.009791296192225,1.118990780408288e-09,5
1.124461471239471e-09,-0.1080475440712686,1.124461471239471e-09,2.781594061694495,1.124461471239471e-09,5
1.129432391053535e-09,-0.06158808127429088,1.129432391053535e-09,2.580342572479,1.129432391053535e-09,5
1.134198255245888e-09,-0.004760046529574501,1.134198255245888e-09,2.39521214345883,1.134198255245888e-09,5
1.136307837749996e-09,0.02317637391156597,1.136307837749996e-09,2.316147397383263,1.136307837749996e-09,5
1.138155837913082e-09,0.04937350165359561,1.138155837913082e-09,2.24850984712026,1.138155837913082e-09,5
1.140427110895661e-09,0.08406300980321423,1.140427110895661e-09,2.167552899492528,1.140427110895661e-09,5
1.142851260158516e-09,0.1242033816709104,1.142851260158516e-09,2.083821899465518,1.142851260158516e-09,5
1.146720085834311e-09,0.1954106281602589,1.146720085834311e-09,1.955854652904051,1.146720085834311e-09,5
1.150070578074198e-09,0.2651515467846595,1.150070578074198e-09,1.850327580942532,1.150070578074198e-09,5
1.152827575837176e-09,0.3295346969058935,1.152827575837176e-09,1.766649288299589,1.152827575837176e-09,5
1.155169312165935e-09,0.3907352425408489,1.155169312165935e-09,1.697252844237942,1.155169312165935e-09,5
1.157185492848406e-09,0.4491734894446563,1.157185492848406e-09,1.6385767227602,1.157185492848406e-09,5
1.159308679444057e-09,0.516361058750523,1.159308679444057e-09,1.578331414905513,1.159308679444057e-09,5
1.16355505263536e-09,0.6661503767647018,1.16355505263536e-09,1.464274769098435,1.16355505263536e-09,5
1.166846333567328e-09,0.7950100741091568,1.166846333567328e-09,1.382114302918401,1.166846333567328e-09,5
1.170321295249492e-09,0.9419979874587567,1.170321295249492e-09,1.301117337440575,1.170321295249492e-09,5
1.174539051902101e-09,1.133683115368172,1.174539051902101e-09,1.210292688397702,1.174539051902101e-09,5
1.178926960735186e-09,1.346267733944745,1.178926960735186e-09,1.123911802339446,1.178926960735186e-09,5
1.183484507120586e-09,1.578552759200774,1.183484507120586e-09,1.042162765714419,1.183484507120586e-09,5
1.188261255499157e-09,1.831453360098771,1.188261255499157e-09,0.9640464378157719,1.188261255499157e-09,5
1.193288146553309e-09,2.104700755835857,1.193288146553309e-09,0.8882693006987964,1.193288146553309e-09,5
1.19869292321583e-09,2.402205135092449,1.19869292321583e-09,0.8125269233237608,1.19869292321583e-09,5
1.204196423357547e-09,2.702127659568624,1.204196423357547e-09,0.7422520810370992,1.204196423357547e-09,5
1.20924631827428e-09,2.966515926873586,1.20924631827428e-09,0.6846095670710687,1.20924631827428e-09,5
1.2139205277608e-09,3.193719571727817,1.2139205277608e-09,0.6383518861417881,1.2139205277608e-09,5
1.218371445109235e-09,3.389981788915633,1.218371445109235e-09,0.6009087803886837,1.218371445109235e-09,5
1.223656748402939e-09,3.59809694490217,1.223656748402939e-09,0.5622742129999734,1.223656748402939e-09,5
1.231903386277485e-09,3.874368801917599,1.231903386277485e-09,0.5085964251128562,1.231903386277485e-09,5
1.240235710846173e-09,4.101593467503723,1.240235710846173e-09,0.458300429460244,1.240235710846173e-09,5
1.248335259845421e-09,4.280017071059175,1.248335259845421e-09,0.4115599096086314,1.248335259845421e-09,5
1.256906509247624e-09,4.430978475958857,1.256906509247624e-09,0.3642504191578479,1.256906509247624e-09,5
1.265887356317548e-09,4.5552895008134,1.265887356317548e-09,0.3175477344796822,1.265887356317548e-09,5
1.275250194606179e-09,4.65569581350688,1.275250194606179e-09,0.2726340000188968,1.275250194606179e-09,5
1.285183507634734e-09,4.737058110282544,1.285183507634734e-09,0.2297367591668877,1.285183507634734e-09,5
1.295883337492284e-09,4.802831877632387,1.295883337492284e-09,0.1892614841741189,1.295883337492284e-09,5
1.307564029179848e-09,4.855574818668711,1.307564029179848e-09,0.1517212043304998,1.307564029179848e-09,5
1.320478065564401e-09,4.897301527902603,1.320478065564401e-09,0.1176549007603876,1.320478065564401e-09,5
1.334924360430881e-09,4.9296537095591,1.334924360430881e-09,0.08759262005969179,1.334924360430881e-09,5
1.351276884593171e-09,4.954061829393052,1.351276884593171e-09,0.06196924801098695,1.351276884593171e-09,5
1.370024834523715e-09,4.971826589650016,1.370024834523715e-09,0.0410530567190622,1.370024834523715e-09,5
1.39183214712267e-09,4.984154475831532,1.39183214712267e-09,0.024891710333079,1.39183214712267e-09,5
1.417633895299297e-09,4.992169782893201,1.417633895299297e-09,0.01327585443502514,1.417633895299297e-09,5
1.43637679530055e-09,4.995253929094956,1.43637679530055e-09,0.008335046404462995,1.43637679530055e-09,5
1.472292597823585e-09,4.998352863116304,1.472292597823585e-09,0.0030799436519139,1.472292597823585e-09,5
1.503597958658101e-09,4.99945077412665,1.503597958658101e-09,0.001093671525480983,1.503597958658101e-09,5
1.538239191189746e-09,4.999907571709745,1.538239191189746e-09,0.0002198830088409682,1.538239191189746e-09,5
1.587644807918548e-09,5.00008775541158,1.587644807918548e-09,-0.0001438161151224476,1.587644807918548e-09,5
1.662983635786728e-09,5.000092656002429,1.662983635786728e-09,-0.0001708866470565237,1.662983635786728e-09,5
1.792615595139993e-09,5.000034721008985,1.792615595139993e-09,-6.694317877274474e-05,1.792615595139993e-09,5
2.016901659526698e-09,4.999999150015093,2.016901659526698e-09,7.69363969996468e-07,2.016901659526698e-09,5
2.266901659526698e-09,4.999996855433808,2.266901659526698e-09,5.699919883495644e-06,2.266901659526698e-09,5
2.516901659526698e-09,4.999999122409799,2.516901659526698e-09,1.560855093841443e-06,2.516901659526698e-09,5
2.766901659526698e-09,4.999999959137949,2.766901659526698e-09,4.180504495500704e-08,2.766901659526698e-09,5
3.016901659526699e-09,5.000000037371145,3.016901659526699e-09,-9.549655739011424e-08,3.016901659526699e-09,5
3.266901659526699e-09,4.999999998903219,3.266901659526699e-09,-2.654284511396359e-08,3.266901659526699e-09,5
3.516901659526699e-09,4.999999982682375,3.516901659526699e-09,2.334177723005096e-09,3.516901659526699e-09,5
3.766901659526699e-09,4.999999980680408,3.766901659526699e-09,5.562036606336191e-09,3.766901659526699e-09,5
4.016901659526698e-09,4.99999998128613,4.016901659526698e-09,4.478827803508326e-09,4.016901659526698e-09,5
4.266901659526698e-09,4.999999981601643,4.266901659526698e-09,3.937813546030052e-09,4.266901659526698e-09,5
4.516901659526698e-09,4.999999981647367,4.516901659526698e-09,3.84084535056285e-09,4.516901659526698e-09,5
4.766901659526698e-09,4.999999981638612,4.766901659526698e-09,3.852305820592097e-09,4.766901659526698e-09,5
5.016901659526697e-09,4.999999981632807,5.016901659526697e-09,3.862436841928149e-09,5.016901659526697e-09,5
5.266901659526697e-09,4.999999981631733,5.266901659526697e-09,3.864473111777175e-09,5.266901659526697e-09,5
5.516901659526697e-09,4.999999981631835,5.516901659526697e-09,3.864326035069022e-09,5.516901659526697e-09,5
5.766901659526697e-09,4.999999981631942,5.766901659526697e-09,3.864141485962326e-09,5.766901659526697e-09,5
5.933450829763349e-09,4.999999981631962,5.933450829763349e-09,3.864105721684142e-09,5.933450829763349e-09,5
6.1e-09,4.999999981631964,6.1e-09,3.864100777329233e-09,6.1e-09,5
6.103125e-09,4.996263039271338,6.103125e-09,-0.01909676443998027,6.103125e-09,4.843749999999988
6.107189096019839e-09,4.992098912708873,6.107189096019839e-09,-0.04219383083618248,6.107189096019839e-09,4.640545199008056
6.115317288059516e-09,4.985568890585295,6.115317288059516e-09,-0.0855258555602269,6.115317288059516e-09,4.23413559702419
6.125885324047368e-09,4.981210800201404,6.125885324047368e-09,-0.1299002034102184,6.125885324047368e-09,3.705733797631626
6.13717136701516e-09,4.984410215554534,6.13717136701516e-09,-0.1402850095195566,6.13717136701516e-09,3.14143164924202
6.145663766671153e-09,4.991108598015547,6.145663766671153e-09,-0.1223019817213851,6.145663766671153e-09,2.716811666442343
6.16264856598314e-09,5.012207795436797,6.16264856598314e-09,-0.01954806984405781,6.16264856598314e-09,1.867571700842988
6.171824580753161e-09,5.02737241692133,6.171824580753161e-09,0.07503521256757979,6.171824580753161e-09,1.408770962341962
6.179554139200794e-09,5.043450048232596,6.179554139200794e-09,0.1859234005459644,6.179554139200794e-09,1.022293039960308
6.188519072101869e-09,5.070660895614025,6.188519072101869e-09,0.3797553316057865,6.188519072101869e-09,0.5740463949065679
6.194816267662594e-09,5.093702807239773,6.194816267662594e-09,0.5539347016017363,6.194816267662594e-09,0.2591866168703216
6.2e-09,5.113337698886463,6.2e-09,0.7135519399898892,6.2e-09,0
6.201067942449808e-09,5.118675325334436,6.201067942449808e-09,0.7540438464215107,6.201067942449808e-09,0
6.202040946780105e-09,5.123475374728404,6.202040946780105e-09,0.7907599973734106,6.202040946780105e-09,0
6.203180575250355e-09,5.129007218989744,6.203180575250355e-09,0.8332971956874613,6.203180575250355e-09,0
6.205459832190855e-09,5.139833597707579,6.205459832190855e-09,0.9156457436837236,6.205459832190855e-09,0
6.209509375565656e-09,5.157056688703957,6.209509375565656e-09,1.05445466354562,6.209509375565656e-09,0
6.216171856054566e-09,5.174961312732966,6.216171856054566e-09,1.275445843694827,6.216171856054566e-09,0
6.221499076423804e-09,5.179219638811421,6.221499076423804e-09,1.447322846216377,6.221499076423804e-09,0
6.231166069244552e-09,5.165052936230695,6.231166069244552e-09,1.747601914278178,6.231166069244552e-09,0
6.250500054886047e-09,5.062431143036393,6.250500054886047e-09,2.297745267705189,6.250500054886047e-09,0
6.266874707233974e-09,4.907592436307676,6.266874707233974e-09,2.706485947444274,6.266874707233974e-09,0
6.283429981420104e-09,4.680636105324275,6.283429981420104e-09,3.062208574387417,6.283429981420104e-09,0
6.291200969685977e-09,4.537144622183461,6.291200969685977e-09,3.213711626799476,6.291200969685977e-09,0
6.300069452394201e-09,4.325054434481701,6.300069452394201e-09,3.379941768055381,6.300069452394201e-09,0
6.307883001619961e-09,4.099379654237636,6.307883001619961e-09,3.513096679357298,6.307883001619961e-09,0
6.316816812303744e-09,3.800797892988577,6.316816812303744e-09,3.648328953763915,6.316816812303744e-09,0
6.329023968675259e-09,3.330148691266287,6.329023968675259e-09,3.806488145903693,6.329023968675259e-09,0
6.341850764699289e-09,2.770029813111035,6.341850764699289e-09,3.943906625241349,6.341850764699289e-09,0
6.353559273140857e-09,2.21519730799696,6.353559273140857e-09,4.047805436013526,6.353559273140857e-09,0
6.364143435474834e-09,1.708421931984226,6.364143435474834e-09,4.127801503682327,6.364143435474834e-09,0
6.371854556877095e-09,1.373934508303362,6.371854556877095e-09,4.177024715569062,6.371854556877095e-09,0
6.377370237552472e-09,1.163710286683123,6.377370237552472e-09,4.208353014670423,6.377370237552472e-09,0
6.383522533586509e-09,0.9595839855970226,6.383522533586509e-09,4.242550169176543,6.383522533586509e-09,0
6.392977719991125e-09,0.7051220889109067,6.392977719991125e-09,4.297292647313427,6.392977719991125e-09,0
6.405132372954583e-09,0.4671630610085512,6.405132372954583e-09,4.373484680429252,6.405132372954583e-09,0
6.414770579547729e-09,0.335668848633819,6.414770579547729e-09,4.436866868778408,6.414770579547729e-09,0
6.423787661004648e-09,0.2473390699084152,6.423787661004648e-09,4.495665962538068,6.423787661004648e-09,0
6.433078931262425e-09,0.1819964811005391,6.433078931262425e-09,4.553521203058457,6.433078931262425e-09,0
6.442779820115431e-09,0.1336355591294419,6.442779820115431e-09,4.609556515485391,6.442779820115431e-09,0
6.453350656181153e-09,0.09691723434578717,6.453350656181153e-09,4.664713493235523,6.453350656181153e-09,0
6.465169921828027e-09,0.06904341037093248,6.465169921828027e-09,4.718847016504141,6.465169921828027e-09,0
6.47862406743211e-09,0.04816472354175694,6.47862406743211e-09,4.771209889474556,6.47862406743211e-09,0
6.494222580611167e-09,0.03277405609899586,6.494222580611167e-09,4.820871188522105,6.494222580611167e-09,0
6.512662934583934e-09,0.02161201011903771,6.512662934583934e-09,4.866722341109853,6.512662934583934e-09,0
6.534971920371329e-09,0.01362197533441452,6.534971920371329e-09,4.90757517468082,6.534971920371329e-09,0
6.553583886315746e-09,0.009631483954982816,6.553583886315746e-09,4.932112784632579,6.553583886315746e-09,0
6.583562380093617e-09,0.005624284329535874,6.583562380093617e-09,4.959269218736849,6.583562380093617e-09,0
6.606366921623289e-09,0.00379992137537733,6.606366921623289e-09,4.972505767400614,6.606366921623289e-09,0
6.642448028812969e-09,0.002013067814172037,6.642448028812969e-09,4.985607049467119,6.642448028812969e-09,0
6.675771033593934e-09,0.001091967694740645,6.675771033593934e-09,4.992298926667481,6.675771033593934e-09,0
6.712056040477615e-09,0.0005414197615734439,6.712056040477615e-09,4.996230099377207,6.712056040477615e-09,0
6.759163488108218e-09,0.0001897923211733849,6.759163488108218e-09,4.998697549795842,6.759163488108218e-09,0
6.821876371163476e-09,1.105110471687914e-05,6.821876371163476e-09,4.999933874737188,6.821876371163476e-09,0
6.910626569254751e-09,-4.370459893351052e-05,6.910626569254751e-09,5.000307131846212,6.910626569254751e-09,0
7.038913506122367e-09,-3.138290676266126e-05,7.038913506122367e-09,5.000217113516052,7.038913506122367e-09,0
7.233217763798864e-09,-8.045245606275425e-06,7.233217763798864e-09,5.000055274650027,7.233217763798864e-09,0
7.483217763798864e-09,7.864287788732662e-07,7.483217763798864e-09,4.999994599766598,7.483217763798864e-09,0
7.733217763798864e-09,1.016720374796864e-06,7.733217763798864e-09,4.999993071515834,7.733217763798864e-09,0
7.983217763798865e-09,3.109994138501165e-07,7.983217763798865e-09,4.999997944897657,7.983217763798865e-09,0
8.233217763798866e-09,3.348724400931786e-08,8.233217763798866e-09,4.999999873598743,8.233217763798866e-09,0
8.483217763798866e-09,-3.660710659608831e-09,8.483217763798866e-09,5.000000133261045,8.483217763798866e-09,0
8.733217763798867e-09,8.012649375711632e-09,8.733217763798867e-09,5.000000050987678,8.733217763798867e-09,0
8.983217763798867e-09,1.566208049033881e-08,8.983217763798867e-09,4.999999998424079,8.983217763798867e-09,0
9.233217763798868e-09,1.737300052173577e-08,9.233217763798868e-09,4.999999987024889,9.233217763798868e-09,0
9.483217763798869e-09,1.72849909299553e-08,9.483217763798869e-09,4.999999987459979,9.483217763798869e-09,0
9.733217763798869e-09,1.71080153549034e-08,9.733217763798869e-09,4.999999988742823,9.733217763798869e-09,0
9.98321776379887e-09,1.704903781956468e-08,9.98321776379887e-09,4.999999989169623,9.98321776379887e-09,0
1.023321776379887e-08,1.70435814449086e-08,1.023321776379887e-08,4.999999989208239,1.023321776379887e-08,0
1.048321776379887e-08,1.704705417968724e-08,1.048321776379887e-08,4.999999989183467,1.048321776379887e-08,0
1.073321776379887e-08,1.7048834458505e-08,1.073321776379887e-08,4.999999989170934,1.073321776379887e-08,0
1.091660888189944e-08,1.704911840199369e-08,1.091660888189944e-08,4.999999989168958,1.091660888189944e-08,0
1.11e-08,1.704911590785021e-08,1.11e-08,4.999999989168978,1.11e-08,0
1.1103125e-08,0.003910891633166654,1.1103125e-08,5.020770478647488,1.1103125e-08,0.1562500000000117
1.110718909601984e-08,0.008276371210253659,1.110718909601984e-08,5.046472843303473,1.110718909601984e-08,0.3594548009919445
1.111531728805952e-08,0.01482969314187488,1.111531728805952e-08,5.09500352048294,1.111531728805952e-08,0.7658644029758102
1.112351908392213e-08,0.01775998570871098,1.112351908392213e-08,5.132987714708426,1.112351908392213e-08,1.175954196106324
1.113232876726447e-08,0.01462605689381733,1.113232876726447e-08,5.143102902454036,1.113232876726447e-08,1.616438363223666
1.113954304931729e-08,0.008049075845000859,1.113954304931729e-08,5.125974913687602,1.113954304931729e-08,1.977152465864396
1.115322452109578e-08,-0.01149377148471013,1.115322452109578e-08,5.028815407022594,1.115322452109578e-08,2.661226054788754
1.116632208033367e-08,-0.03680966854685271,1.116632208033367e-08,4.8519242527445,1.116632208033367e-08,3.316104016683281
1.117290810496526e-08,-0.0533744473920125,1.117290810496526e-08,4.720118458488976,1.117290810496526e-08,3.645405248263233
1.118046804471872e-08,-0.07873301968527403,1.118046804471872e-08,4.510694132261294,1.118046804471872e-08,4.023402235936198
1.118669965321737e-08,-0.1039941565977651,1.118669965321737e-08,4.30406254139548,1.118669965321737e-08,4.33498266086837
1.119273984311129e-08,-0.1315061494440114,1.119273984311129e-08,4.098452372564134,1.119273984311129e-08,4.636992155564318
1.119636992155564e-08,-0.1457399971473438,1.119636992155564e-08,3.966491848123046,1.119636992155564e-08,4.818496077782099
1.12e-08,-0.1570620967783246,1.12e-08,3.827282766555394,1.12e-08,4.999999999999962
1.120067676019852e-08,-0.159609028970137,1.120067676019852e-08,3.797235365420509,1.120067676019852e-08,5
1.120139415710008e-08,-0.1621264447150702,1.120139415710008e-08,3.765406963492512,1.120139415710008e-08,5
1.120230887968873e-08,-0.1649717200355625,1.120230887968873e-08,3.72488598040488,1.120230887968873e-08,5
1.120413832486604e-08,-0.1693515700213927,1.120413832486604e-08,3.644087335898075,1.120413832486604e-08,5
1.120779721522065e-08,-0.1729067654525057,1.120779721522065e-08,3.483535984386526,1.120779721522065e-08,5
1.121511499592988e-08,-0.1599928368421304,1.121511499592988e-08,3.167111747898253,1.121511499592988e-08,5
1.122965782531177e-08,-0.05818889909866998,1.122965782531177e-08,2.566864700966231,1.122965782531177e-08,5
1.124203484523717e-08,0.1101503627933367,1.124203484523717e-08,2.113350485893367,1.124203484523717e-08,5
1.12508203441466e-08,0.2821179579779242,1.12508203441466e-08,1.830988945377561,1.12508203441466e-08,5
1.125680901898049e-08,0.4388710114162538,1.125680901898049e-08,1.653599338979636,1.125680901898049e-08,5
1.12630071253282e-08,0.6475088718164299,1.12630071253282e-08,1.482608988489874,1.12630071253282e-08,5
1.12691040240079e-08,0.890090963744702,1.12691040240079e-08,1.332485469349115,1.12691040240079e-08,5
1.127563137243621e-08,1.184435352111384,1.127563137243621e-08,1.191008384197352,1.127563137243621e-08,5
1.12832628119154e-08,1.563494027845048,1.12832628119154e-08,1.048049940285963,1.12832628119154e-08,5
1.129063283034281e-08,1.953866635750117,1.129063283034281e-08,0.9289674756698766,1.129063283034281e-08,5
1.129777238482167e-08,2.34413654903917,1.129777238482167e-08,0.8258571195082015,1.129777238482167e-08,5
1.130499506515399e-08,2.736213694199249,1.130499506515399e-08,0.7330918266918861,1.130499506515399e-08,5
1.131147134033049e-08,3.06796035912944,1.131147134033049e-08,0.661609600614304,1.131147134033049e-08,5
1.131709735168502e-08,3.32689261555618,1.131709735168502e-08,0.6106649967742191,1.131709735168502e-08,5
1.132246821782913e-08,3.545394798638983,1.132246821782913e-08,0.5700659430706269,1.132246821782913e-08,5
1.133062530892633e-08,3.828321881672653,1.133062530892633e-08,0.5161808460702365,1.133062530892633e-08,5
1.133916739894746e-08,4.069679191750352,1.133916739894746e-08,0.4644262163697941,1.133916739894746e-08,5
1.134799862507417e-08,4.26923980457191,1.134799862507417e-08,0.4135177840573956,1.134799862507417e-08,5
1.135719662811798e-08,4.432568198731486,1.135719662811798e-08,0.3629407929983744,1.135719662811798e-08,5
1.136664556199953e-08,4.562427909059742,1.136664556199953e-08,0.3141274429766584,1.136664556199953e-08,5
1.137641116699331e-08,4.665084270043971,1.137641116699331e-08,0.267776604219807,1.137641116699331e-08,5
1.138670888381157e-08,4.746825296669123,1.138670888381157e-08,0.2240112637780036,1.138670888381157e-08,5
1.139776835091469e-08,4.812016261680339,1.139776835091469e-08,0.1831090700433339,1.139776835091469e-08,5
1.140983690301258e-08,4.863727166724258,1.140983690301258e-08,0.1454843540320506,1.140983690301258e-08,5
1.142319257283657e-08,4.904225463474376,1.142319257283657e-08,0.1116277576466016,1.142319257283657e-08,5
1.143816128720696e-08,4.935298822166663,1.143816128720696e-08,0.08202993160401589,1.143816128720696e-08,5
1.145515042077449e-08,4.95846934396527,1.145515042077449e-08,0.05708171870485455,1.145515042077449e-08,5
1.147469530928061e-08,4.975099046078758,1.147469530928061e-08,0.03699573419604248,1.147469530928061e-08,5
1.149752874151148e-08,4.986436209414554,1.149752874151148e-08,0.02175039785060473,1.149752874151148e-08,5
1.152469346557659e-08,4.993631576770942,1.152469346557659e-08,0.01105653214445978,1.152469346557659e-08,5
1.154454666969608e-08,4.996301322778477,1.154454666969608e-08,0.00666123440411448,1.154454666969608e-08,5
1.158291139196863e-08,4.998886558413761,1.158291139196863e-08,0.002157747737135696,1.158291139196863e-08,5
1.161701432998016e-08,4.999739020747419,1.161701432998016e-08,0.0005710313445836954,1.161701432998016e-08,5
