/net010 X,/net010 Y,/o1 X,/o1 Y,/net1 X,/net1 Y
1.120833675021843e-09,4.218399101177146,1.120833675021843e-09,-0.09436620711248271,1.120833675021843e-09,5
1.123402467759974e-09,4.172539868464161,1.123402467759974e-09,-0.09742408484097613,1.123402467759974e-09,5
1.126173299827594e-09,4.123474246804631,1.126173299827594e-09,-0.09993577521872626,1.126173299827594e-09,5
1.129478769979332e-09,4.065279344511354,1.129478769979332e-09,-0.1017640038922606,1.129478769979332e-09,5
1.133645194342643e-09,3.992348281802442,1.133645194342643e-09,-0.1021896652950076,1.133645194342643e-09,5
1.1394982709557e-09,3.890636378877162,1.1394982709557e-09,-0.09926065698469612,1.1394982709557e-09,5
1.146294804004871e-09,3.773598229762966,1.146294804004871e-09,-0.09084681348964968,1.146294804004871e-09,5
1.153529796021626e-09,3.650252539962446,1.153529796021626e-09,-0.07621824926124608,1.153529796021626e-09,5
1.160399330867161e-09,3.534302514033816,1.160399330867161e-09,-0.05713654663698844,1.160399330867161e-09,5
1.167398634993677e-09,3.417298824046589,1.167398634993677e-09,-0.0327135322293983,1.167398634993677e-09,5
1.174513815574365e-09,3.299476091444217,1.174513815574365e-09,-0.003032660792781491,1.174513815574365e-09,5
1.177791321383522e-09,3.245621315433144,1.177791321383522e-09,0.01169349426242137,1.177791321383522e-09,5
1.180687160473379e-09,3.198259844870255,1.180687160473379e-09,0.02540279101886669,1.180687160473379e-09,5
1.184585325246586e-09,3.13482410738328,1.184585325246586e-09,0.04507394797524217,1.184585325246586e-09,5
1.188595513098264e-09,3.069950417676139,1.188595513098264e-09,0.06676661556991838,1.188595513098264e-09,5
1.196615888801619e-09,2.941406361094054,1.196615888801619e-09,0.114641758513753,1.196615888801619e-09,5
1.208006164618802e-09,2.761798807725969,1.208006164618802e-09,0.19353705563395,1.208006164618802e-09,5
1.216833499624109e-09,2.625194222577124,1.216833499624109e-09,0.2644822585854655,1.216833499624109e-09,5
1.224288479199967e-09,2.511772591406746,1.224288479199967e-09,0.3322114172429966,1.224288479199967e-09,5
1.2310917435372e-09,2.409968001821404,1.2310917435372e-09,0.4015913357529462,1.2310917435372e-09,5
1.237194202603044e-09,2.320073395121782,1.237194202603044e-09,0.4714936156269445,1.237194202603044e-09,5
1.242674331977748e-09,2.240373599726905,1.242674331977748e-09,0.5422300913177041,1.242674331977748e-09,5
1.247570774361738e-09,2.169754145045302,1.247570774361738e-09,0.6137749078665646,1.247570774361738e-09,5
1.251982747888195e-09,2.106606772333622,1.251982747888195e-09,0.6866410848494495,1.251982747888195e-09,5
1.256345246365395e-09,2.045207822386055,1.256345246365395e-09,0.7674289808309857,1.256345246365395e-09,5
1.261689126706222e-09,1.972443935839592,1.261689126706222e-09,0.8787083524159185,1.261689126706222e-09,5
1.269712316155788e-09,1.86934047075601,1.269712316155788e-09,1.070832678801906,1.269712316155788e-09,5
1.27829187223691e-09,1.767374403281416,1.27829187223691e-09,1.307091473654983,1.27829187223691e-09,5
1.286692554592546e-09,1.675408443915117,1.286692554592546e-09,1.565635786844793,1.286692554592546e-09,5
1.29475149645327e-09,1.593915815580183,1.29475149645327e-09,1.834938955773208,1.29475149645327e-09,5
1.30274646685055e-09,1.518930443577485,1.30274646685055e-09,2.118380113807633,1.30274646685055e-09,5
1.310835751363249e-09,1.448287135394501,1.310835751363249e-09,2.416881781469208,1.310835751363249e-09,5
1.319029071042791e-09,1.381309517393238,1.319029071042791e-09,2.725602601706688,1.319029071042791e-09,5
1.327186795365638e-09,1.318389566813004,1.327186795365638e-09,3.032012265458254,1.327186795365638e-09,5
1.334916548570537e-09,1.262082702349776,1.334916548570537e-09,3.310964867037041,1.334916548570537e-09,5
1.341702587398763e-09,1.217255825798861,1.341702587398763e-09,3.535886893800404,1.341702587398763e-09,5
1.34786672649642e-09,1.180916558768479,1.34786672649642e-09,3.718821375068865,1.34786672649642e-09,5
1.355156554391648e-09,1.140700485152038,1.355156554391648e-09,3.909266272154478,1.355156554391648e-09,5
1.366457936934026e-09,1.078901861682953,1.366457936934026e-09,4.154677103320821,1.366457936934026e-09,5
1.378155944418918e-09,1.012373098970211,1.378155944418918e-09,4.354207691515853,1.378155944418918e-09,5
1.389156409564982e-09,0.9466040815747305,1.389156409564982e-09,4.499889802213477,1.389156409564982e-09,5
1.4005427655373e-09,0.8750463867714621,1.4005427655373e-09,4.616123286814429,1.4005427655373e-09,5
1.412469141525824e-09,0.7970354102518595,1.412469141525824e-09,4.708194300230415,1.412469141525824e-09,5
1.425004341043555e-09,0.7154892071531255,1.425004341043555e-09,4.77973015979994,1.425004341043555e-09,5
1.438522782324528e-09,0.6318126885523767,1.438522782324528e-09,4.835393584101735,1.438522782324528e-09,5
1.453064721209786e-09,0.5487889522004903,1.453064721209786e-09,4.877623540997185,1.453064721209786e-09,5
1.468904719247527e-09,0.4676334672776751,1.468904719247527e-09,4.909460781202754,1.468904719247527e-09,5
1.486650948845814e-09,0.3884085986342498,1.486650948845814e-09,4.933685676407401,1.486650948845814e-09,5
1.507004492165812e-09,0.3119333602782076,1.507004492165812e-09,4.952170900121595,1.507004492165812e-09,5
1.530878362959995e-09,0.2395652401073839,1.530878362959995e-09,4.966305001087516,1.530878362959995e-09,5
1.548817335163354e-09,0.1959211380984668,1.548817335163354e-09,4.973454378857971,1.548817335163354e-09,5
1.570269655118431e-09,0.1536744606755104,1.570269655118431e-09,4.979704088041911,1.570269655118431e-09,5
1.593250455125501e-09,0.1181765537756136,1.593250455125501e-09,4.984613552566344,1.593250455125501e-09,5
1.630409030974301e-09,0.07650711284430045,1.630409030974301e-09,4.990162142811077,1.630409030974301e-09,5
1.656764734358468e-09,0.0560798859738143,1.656764734358468e-09,4.992807211156826,1.656764734358468e-09,5
1.682308477604696e-09,0.04153738922315148,1.682308477604696e-09,4.994671278557545,1.682308477604696e-09,5
1.712866254739176e-09,0.02894878519366699,1.712866254739176e-09,4.996282818224687,1.712866254739176e-09,5
1.747489582133304e-09,0.01912643845174401,1.747489582133304e-09,4.997542386126777,1.747489582133304e-09,5
1.787282199118265e-09,0.01175734194639949,1.787282199118265e-09,4.998489126912823,1.787282199118265e-09,5
1.835025412437812e-09,0.006406151221784879,1.835025412437812e-09,4.999177212435795,1.835025412437812e-09,5
1.893931901515689e-09,0.002841263335284657,1.893931901515689e-09,4.999635448424764,1.893931901515689e-09,5
1.969298537643742e-09,0.0007776992791965168,1.969298537643742e-09,4.999900368140989,1.969298537643742e-09,5
2.071224955708074e-09,-0.0001399591103659848,2.071224955708074e-09,5.000017963861881,2.071224955708074e-09,5
2.220664149962059e-09,-0.0003114839886871248,2.220664149962059e-09,5.000039728853978,2.220664149962059e-09,5
2.4319904903677e-09,-0.0001587874700664188,2.4319904903677e-09,5.000020078278104,2.4319904903677e-09,5
2.6819904903677e-09,-3.330572737038286e-05,2.6819904903677e-09,5.000004172110284,2.6819904903677e-09,5
2.931990490367701e-09,2.936847501658977e-06,2.931990490367701e-09,4.999999607476585,2.931990490367701e-09,5
3.181990490367701e-09,5.198449229342893e-06,3.181990490367701e-09,4.99999932317894,3.181990490367701e-09,5
3.431990490367701e-09,2.085544438422786e-06,3.431990490367701e-09,4.999999716617349,3.431990490367701e-09,5
3.681990490367701e-09,3.765218644477808e-07,3.681990490367701e-09,4.999999934974362,3.681990490367701e-09,5
3.931990490367701e-09,-5.586489125202794e-08,3.931990490367701e-09,4.999999990857336,3.931990490367701e-09,5
4.181990490367701e-09,-5.79369791884805e-08,4.181990490367701e-09,4.999999991313652,4.181990490367701e-09,5
4.431990490367701e-09,-8.943259633082367e-09,4.431990490367701e-09,4.999999985033455,4.431990490367701e-09,5
4.681990490367701e-09,1.365228970610506e-08,4.681990490367701e-09,4.999999982072167,4.681990490367701e-09,5
4.9319904903677e-09,1.847120327230956e-08,4.9319904903677e-09,4.999999981444578,4.9319904903677e-09,5
5.1819904903677e-09,1.810119233269345e-08,5.1819904903677e-09,4.999999981495759,5.1819904903677e-09,5
5.4319904903677e-09,1.737154076264535e-08,5.4319904903677e-09,4.999999981590596,5.4319904903677e-09,5
5.6819904903677e-09,1.7076551202602e-08,5.6819904903677e-09,4.9999999816285,5.6819904903677e-09,5
5.931990490367699e-09,1.702446205331577e-08,5.931990490367699e-09,4.999999981635131,5.931990490367699e-09,5
6.1e-09,1.703433753300475e-08,6.1e-09,4.999999981633852,6.1e-09,5
6.103125e-09,-0.01011523544824135,6.103125e-09,4.998020808654341,6.103125e-09,4.843749999999988
6.107189096019839e-09,-0.0227936731971028,6.107189096019839e-09,4.995727558253514,6.107189096019839e-09,4.640545199008056
6.115317288059516e-09,-0.0482358415397308,6.115317288059516e-09,4.991819696553144,6.115317288059516e-09,4.23413559702419
6.128106711361396e-09,-0.08218284327796796,6.128106711361396e-09,4.988285159719809,6.128106711361396e-09,3.594664431930178
6.141260776540452e-09,-0.08598305887485254,6.141260776540452e-09,4.991122525507154,6.141260776540452e-09,2.9369611729774
6.150872915825409e-09,-0.06585969768288151,6.150872915825409e-09,4.99686906855958,6.150872915825409e-09,2.456354208729534
6.166639967533961e-09,0.01541975295298841,6.166639967533961e-09,5.012187563908307,6.166639967533961e-09,1.668001623301953
6.18404141471383e-09,0.1998507711343686,6.18404141471383e-09,5.038768287649219,6.18404141471383e-09,0.7979292643084959
6.192020707356915e-09,0.3287587450469155,6.192020707356915e-09,5.055657226521173,6.192020707356915e-09,0.398964632154267
6.2e-09,0.4797194099505394,6.2e-09,5.073625043495661,6.2e-09,0
6.201360296508835e-09,0.5117456723061307,6.201360296508835e-09,5.077606838075511,6.201360296508835e-09,0
6.202534603796952e-09,0.5393873424411403,6.202534603796952e-09,5.080966988402291,6.202534603796952e-09,0
6.203996954909324e-09,0.573773216464538,6.203996954909324e-09,5.085011068508464,6.203996954909324e-09,0
6.206921657134067e-09,0.6423874673621252,6.206921657134067e-09,5.092620880460724,6.206921657134067e-09,0
6.212771061583553e-09,0.7785923125510618,6.212771061583553e-09,5.106138519883713,6.212771061583553e-09,0
6.224469870482524e-09,1.030377522483081,6.224469870482524e-09,5.12617154791399,6.224469870482524e-09,0
6.232886822053284e-09,1.198555533577428,6.232886822053284e-09,5.130949750478076,6.232886822053284e-09,0
6.244591244804588e-09,1.424453880504056,6.244591244804588e-09,5.120724766059682,6.244591244804588e-09,0
6.256092171977817e-09,1.637563422712203,6.256092171977817e-09,5.092449175701893,6.256092171977817e-09,0
6.279094026324275e-09,2.038219165136161,6.279094026324275e-09,4.989810102338414,6.279094026324275e-09,0
6.301075496283047e-09,2.391366059690332,6.301075496283047e-09,4.843145912580162,6.301075496283047e-09,0
6.323236605412477e-09,2.7116564477428,6.323236605412477e-09,4.635262821589868,6.323236605412477e-09,0
6.337277798763377e-09,2.898284483990388,6.337277798763377e-09,4.459666967754619,6.337277798763377e-09,0
6.351993983753793e-09,3.087986924373911,6.351993983753793e-09,4.20787061945382,6.351993983753793e-09,0
6.362753016410218e-09,3.216670812448275,6.362753016410218e-09,3.972972014027838,6.362753016410218e-09,0
6.376009424854339e-09,3.358024920515794,6.376009424854339e-09,3.62727190567898,6.376009424854339e-09,0
6.392263856474046e-09,3.506938432304043,6.392263856474046e-09,3.125269497438131,6.392263856474046e-09,0
6.410044750985067e-09,3.642948931656749,6.410044750985067e-09,2.493056506413725,6.410044750985067e-09,0
6.425087543891735e-09,3.739808894725271,6.425087543891735e-09,1.909686984882776,6.425087543891735e-09,0
6.433163584234996e-09,3.78616480858396,6.433163584234996e-09,1.592815334622189,6.433163584234996e-09,0
6.441787769048158e-09,3.830560730564454,6.441787769048158e-09,1.281732000411408,6.441787769048158e-09,0
6.448301167160158e-09,3.860840479676903,6.448301167160158e-09,1.076493873227465,6.448301167160158e-09,0
6.455106248663938e-09,3.892348749389559,6.455106248663938e-09,0.8910231357090772,6.455106248663938e-09,0
6.465877771229313e-09,3.945660762210667,6.465877771229313e-09,0.6543133612240341,6.465877771229313e-09,0
6.479722759378212e-09,4.021440927040352,6.479722759378212e-09,0.4352900658285125,6.479722759378212e-09,0
6.490464435142706e-09,4.084514167538374,6.490464435142706e-09,0.3175323100878438,6.490464435142706e-09,0
6.50058700334133e-09,4.145503834339875,6.50058700334133e-09,0.2375539285200535,6.50058700334133e-09,0
6.511121364007702e-09,4.209000570170915,6.511121364007702e-09,0.1775032700055745,6.511121364007702e-09,0
6.522319367174579e-09,4.275837478368294,6.522319367174579e-09,0.1322004189502561,6.522319367174579e-09,0
6.534716507759996e-09,4.349722384541624,6.534716507759996e-09,0.09732729660905377,6.534716507759996e-09,0
6.548546800863981e-09,4.430809184058418,6.548546800863981e-09,0.07094853698350533,6.548546800863981e-09,0
6.564328039562855e-09,4.515666954502,6.564328039562855e-09,0.05138932886193785,6.564328039562855e-09,0
6.582693073694926e-09,4.600959706703001,6.582693073694926e-09,0.03716719263306217,6.582693073694926e-09,0
6.604366261165703e-09,4.68400901930769,6.604366261165703e-09,0.02683568227028156,6.604366261165703e-09,0
6.62104001107776e-09,4.736389997202689,6.62104001107776e-09,0.02167403493576242,6.62104001107776e-09,0
6.641900678226622e-09,4.790186018640581,6.641900678226622e-09,0.01696018545505259,6.641900678226622e-09,0
6.6647000489797e-09,4.836775620870326,6.6647000489797e-09,0.01311803279666298,6.6647000489797e-09,0
6.699071824878981e-09,4.888892353358883,6.699071824878981e-09,0.008902669295883205,6.699071824878981e-09,0
6.724760909921388e-09,4.916743577128398,6.724760909921388e-09,0.006669854402135142,6.724760909921388e-09,0
6.750076328850087e-09,4.93730920028456,6.750076328850087e-09,0.005022557698187071,6.750076328850087e-09,0
6.779969797487023e-09,4.955221166085473,6.779969797487023e-09,0.003585294597469378,6.779969797487023e-09,0
6.81362361931911e-09,4.969460309813549,6.81362361931911e-09,0.002441838902456247,6.81362361931911e-09,0
6.851987037450048e-09,4.980400000213768,6.851987037450048e-09,0.001564319417098235,6.851987037450048e-09,0
6.897446062010656e-09,4.988590043024768,6.897446062010656e-09,0.0009089546373995522,6.897446062010656e-09,0
6.952677105189203e-09,4.994307603176576,6.952677105189203e-09,0.0004527451900754327,6.952677105189203e-09,0
7.021918388731869e-09,4.997886056788194,7.021918388731869e-09,0.0001679419670134308,7.021918388731869e-09,0
7.112876020239805e-09,4.999747711659334,7.112876020239805e-09,2.004412195236692e-05,7.112876020239805e-09,0
7.237625881292234e-09,5.000369537845724,7.237625881292234e-09,-2.929962782879155e-05,7.237625881292234e-09,0
7.405257960180783e-09,5.000309151810987,7.405257960180783e-09,-2.46784193995878e-05,7.405257960180783e-09,0
7.648840564511789e-09,5.000102579486217,7.648840564511789e-09,-8.215700435023487e-06,7.648840564511789e-09,0
7.89884056451179e-09,5.000010991828214,7.89884056451179e-09,-8.725718150657813e-07,7.89884056451179e-09,0
8.148840564511791e-09,4.999993098929857,8.148840564511791e-09,5.680726107489932e-07,8.148840564511791e-09,0
8.398840564511791e-09,4.999995388495669,8.398840564511791e-09,3.836516152117605e-07,8.398840564511791e-09,0
8.648840564511792e-09,4.999998604900757,8.648840564511792e-09,1.264783030250581e-07,8.648840564511792e-09,0
8.898840564511792e-09,4.99999987199185,8.898840564511792e-09,2.577661485637761e-08,8.898840564511792e-09,0
9.148840564511793e-09,5.000000093263517,9.148840564511793e-09,8.16937478619669e-09,9.148840564511793e-09,0
9.398840564511794e-09,5.000000047022104,9.398840564511794e-09,1.175999052015619e-08,9.398840564511794e-09,0
9.648840564511794e-09,4.999999999280759,9.648840564511794e-09,1.560852020363303e-08,9.648840564511794e-09,0
9.898840564511795e-09,4.999999982352317,9.898840564511795e-09,1.699999485781372e-08,9.898840564511795e-09,0
1.01488405645118e-08,4.999999979872963,1.01488405645118e-08,1.719191906607697e-08,1.01488405645118e-08,0
1.03988405645118e-08,4.999999980708932,1.03988405645118e-08,1.712266918715655e-08,1.03988405645118e-08,0
1.06488405645118e-08,4.999999981401994,1.06488405645118e-08,1.706727694737873e-08,1.06488405645118e-08,0
1.08988405645118e-08,4.99999998163235,1.08988405645118e-08,1.704901483403991e-08,1.08988405645118e-08,0
1.11e-08,4.999999981654947,1.11e-08,1.704723610083491e-08,1.11e-08,0
1.1103125e-08,5.012636447439941,1.1103125e-08,0.00237889946058832,1.1103125e-08,0.1562500000000117
1.110718909601984e-08,5.028499032900018,1.110718909601984e-08,0.005076730163635518,1.110718909601984e-08,0.3594548009919445
1.111531728805952e-08,5.058076371631349,1.111531728805952e-08,0.009061368710416779,1.111531728805952e-08,0.7658644029758102
1.113157367213887e-08,5.103771531745905,1.113157367213887e-08,0.01218770061820912,1.113157367213887e-08,1.578683606943541
1.114229422870883e-08,5.110286141102987,1.114229422870883e-08,0.009445803642411096,1.114229422870883e-08,2.114711435441629
1.115238825361498e-08,5.095357959318197,1.115238825361498e-08,0.003946654444613723,1.115238825361498e-08,2.619412680748886
1.116743190883501e-08,5.031672221856285,1.116743190883501e-08,-0.008172104177713387,1.116743190883501e-08,3.371595441750524
1.118371595441751e-08,4.889366313858723,1.118371595441751e-08,-0.02707982240405466,1.118371595441751e-08,4.185797720875284
1.119185797720875e-08,4.771133237049777,1.119185797720875e-08,-0.04131893000593994,1.119185797720875e-08,4.592898860437582
1.119592898860438e-08,4.704013458186813,1.119592898860438e-08,-0.04860717938967271,1.119592898860438e-08,4.796449430218813
1.12e-08,4.631415474293848,1.12e-08,-0.055961486969534,1.12e-08,4.999999999999962
1.120071224482405e-08,4.616092270343247,1.120071224482405e-08,-0.05767224600545769,1.120071224482405e-08,5
1.120146906249015e-08,4.599797379211141,1.120146906249015e-08,-0.05945803425290577,1.120146906249015e-08,5
1.120244808800434e-08,4.578707048950116,1.120244808800434e-08,-0.06170265597609128,1.120244808800434e-08,5
1.120440613903273e-08,4.536508773037137,1.120440613903273e-08,-0.06596698066173723,1.120440613903273e-08,5
1.120832224108949e-08,4.452317097154522,1.120832224108949e-08,-0.07371026482657445,1.120832224108949e-08,5
1.121615444520301e-08,4.293491545200079,1.121615444520301e-08,-0.08729166492944776,1.121615444520301e-08,5
1.122312356505499e-08,4.16728931416411,1.122312356505499e-08,-0.09671296682223242,1.122312356505499e-08,5
1.123211003534894e-08,4.009120631247589,1.123211003534894e-08,-0.1012625896867738,1.123211003534894e-08,5
1.123954331008227e-08,3.879878464337803,1.123954331008227e-08,-0.09786781019438377,1.123954331008227e-08,5
1.125209859249595e-08,3.664658341455096,1.125209859249595e-08,-0.07782269246371398,1.125209859249595e-08,5
1.125722604580672e-08,3.577884870547308,1.125722604580672e-08,-0.06458641559533654,1.125722604580672e-08,5
1.126748095242826e-08,3.40619159783705,1.126748095242826e-08,-0.0299851821117564,1.126748095242826e-08,5
1.128799076567134e-08,3.070246920851035,1.128799076567134e-08,0.06641464289650939,1.128799076567134e-08,5
1.130954494539333e-08,2.729008982590855,1.130954494539333e-08,0.2097688540222623,1.130954494539333e-08,5
1.131855154904393e-08,2.59032109669091,1.131855154904393e-08,0.284662143069729,1.131855154904393e-08,5
1.133656475634514e-08,2.321966745736292,1.133656475634514e-08,0.472762253378867,1.133656475634514e-08,5
1.134660371138774e-08,2.177033445525093,1.134660371138774e-08,0.6110544855221166,1.134660371138774e-08,5
1.135712980295757e-08,2.028619175491948,1.135712980295757e-08,0.8002309999848111,1.135712980295757e-08,5
1.136647806682275e-08,1.905036399142858,1.136647806682275e-08,1.010326441626722,1.136647806682275e-08,5
1.137858961242308e-08,1.759641940970908,1.137858961242308e-08,1.33800400269847,1.137858961242308e-08,5
1.139553923564832e-08,1.582101855756544,1.139553923564832e-08,1.882305539596666,1.139553923564832e-08,5
1.140814818786083e-08,1.46702169104588,1.140814818786083e-08,2.334406504171449,1.140814818786083e-08,5
1.141912284461041e-08,1.37641406623472,1.141912284461041e-08,2.745066250007531,1.141912284461041e-08,5
1.142945394534961e-08,1.29738224633817,1.142945394534961e-08,3.129274627100038,1.142945394534961e-08,5
1.14385501850855e-08,1.233445791765958,1.14385501850855e-08,3.445355259276119,1.14385501850855e-08,5
1.144613873388531e-08,1.187075360103801,1.144613873388531e-08,3.678629836877543,1.144613873388531e-08,5
1.145337039473198e-08,1.146882034428638,1.145337039473198e-08,3.872764849314418,1.145337039473198e-08,5
1.146558187919029e-08,1.080352141327078,1.146558187919029e-08,4.143642977999011,1.146558187919029e-08,5
1.147794058007775e-08,1.010339567408151,1.147794058007775e-08,4.355795780409957,1.147794058007775e-08,5
1.148959109340036e-08,0.9407270115262741,1.148959109340036e-08,4.508862507376431,1.148959109340036e-08,5
1.15015352584152e-08,0.8654539251649647,1.15015352584152e-08,4.628039583125606,1.15015352584152e-08,5
1.151391525970089e-08,0.7844190537535505,1.151391525970089e-08,4.720178135991578,1.151391525970089e-08,5
1.152686818201394e-08,0.7007233575759689,1.152686818201394e-08,4.790543663389582,1.152686818201394e-08,5
1.154079554091476e-08,0.6156604202557961,1.154079554091476e-08,4.844521282961838,1.154079554091476e-08,5
1.155575388593578e-08,0.5319192991969917,1.155575388593578e-08,4.885006179430421,1.155575388593578e-08,5
1.15721171956904e-08,0.450279038763084,1.15721171956904e-08,4.91538128793235,1.15721171956904e-08,5
1.159054140169567e-08,0.3708450506588543,1.159054140169567e-08,4.93839877983201,1.159054140169567e-08,5
1.161178176821703e-08,0.2945597465653345,1.161178176821703e-08,4.955896846613072,1.161178176821703e-08,5
