/O X,/O Y,/net8 X,/net8 Y,/net3 X,/net3 Y
1.086118263470403e-09,4.987611891007756,1.086118263470403e-09,-0.1589744450629415,1.086118263470403e-09,0.6940868264798716
1.087811744960294e-09,4.988586735026155,1.087811744960294e-09,-0.1572847496245928,1.087811744960294e-09,0.6094127519853192
1.08922875780092e-09,4.989662479555323,1.08922875780092e-09,-0.1544535121333595,1.08922875780092e-09,0.5385621099539977
1.091859651327117e-09,4.992100925456159,1.091859651327117e-09,-0.1464760176242687,1.091859651327117e-09,0.4070174336441701
1.093730216416325e-09,4.994147458457319,1.093730216416325e-09,-0.1387391243040502,1.093730216416325e-09,0.3134891791837306
1.096758820927735e-09,4.998008457489683,1.096758820927735e-09,-0.1223660071841918,1.096758820927735e-09,0.1620589536132675
1.1e-09,5.003034487211813,1.1e-09,-0.09925851735677035,1.1e-09,0
1.100581883441645e-09,5.004080325837704,1.100581883441645e-09,-0.09427180812591245,1.100581883441645e-09,0
1.101231426623498e-09,5.005278541126852,1.101231426623498e-09,-0.08849514354604308,1.101231426623498e-09,0
1.102084109967346e-09,5.006912559433524,1.102084109967346e-09,-0.08048071518023989,1.102084109967346e-09,0
1.103312904344605e-09,5.009390841087639,1.103312904344605e-09,-0.06802602926204739,1.103312904344605e-09,0
1.105523406458546e-09,5.014190865683619,1.105523406458546e-09,-0.04294934369256034,1.105523406458546e-09,0
1.108330857575426e-09,5.020831430858432,1.108330857575426e-09,-0.006378375219188799,1.108330857575426e-09,0
1.111254322695854e-09,5.028256127705441,1.111254322695854e-09,0.0368885064379144,1.111254322695854e-09,0
1.113886435654429e-09,5.035275444068854,1.113886435654429e-09,0.07999664454519173,1.113886435654429e-09,0
1.116509986014405e-09,5.042491326379673,1.116509986014405e-09,0.1265311977502716,1.116509986014405e-09,0
1.11916271227099e-09,5.04992691806795,1.11916271227099e-09,0.1768729280237043,1.11916271227099e-09,0
1.121946270257999e-09,5.05780187069367,1.121946270257999e-09,0.2329118201065744,1.121946270257999e-09,0
1.125067345573468e-09,5.066635570934155,1.125067345573468e-09,0.299245458896822,1.125067345573468e-09,0
1.128560839706918e-09,5.076436018132477,1.128560839706918e-09,0.3773660543345095,1.128560839706918e-09,0
1.132453689658468e-09,5.087150120546809,1.132453689658468e-09,0.4685892694340641,1.132453689658468e-09,0
1.136780388164122e-09,5.098704339602361,1.136780388164122e-09,0.5743422837392498,1.136780388164122e-09,0
